Entry Name,SID,Item Group Name,Attribute 1 Name,Attribute 1 Option,Attribute 2 Name,Attribute 2 Option,Attribute 3 Name,Attribute 3 Option,Quantity,Unit,Min Level,Price,Value,Notes,Tags,Primary Folder,Subfolder-level1,Subfolder-level2,Subfolder-level3,Subfolder-level4,Photo1,Photo2,Photo3,Photo4,Photo5,Photo6,Photo7,Photo8,Barcode/QR1-Data,Barcode/QR1-Type,Barcode/QR2-Data,Barcode/QR2-Type,WO Date,Purchase date OverRide,Purchase Order Number,Work Order Number,Model/Part Number,Bar Code,Bar Code-BarcodeType,Sell price
"P Trap, 2"" x 1 1/2"" RB trap (Kitchen)",S73XAT0525,,,,,,,,1,units,,17.27,17.27,35-01101,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,https://lnk.sortly.co/v2/downloads/photo/v2_oHHi-KMQ4FeA9rzRsQZMCD28NCIaCtlsz0IM-9ZWQAKo5L1uw4pJkw==,https://lnk.sortly.co/v2/downloads/photo/v2_dMEm7N3vdn1W_PbC8kYxm6M3f9MdRQVOCymzskGLQmZXdgVGBmQK1A==,,,,,,,sy://o2/x_qrcode_us/S73XAT0525,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,,,,,,,,23.31
"Speedy Conn., flex 20""",S73XAT0534,,,,,,,,2,units,,1.52,3.04,35-01500,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,,,,,,,,,,,,,,,,,,,,3.95
"TILE, GLUE",S73XAT0555,,,,,,,,3,units,,16.99,50.97,50-02750,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,,,,,,,,,,,,,,,,,,,,
"Tape, Teflon",S73XAT0677,,,,,,,,1,units,,0.65,0.65,40-07100,SUPER,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,https://lnk.sortly.co/v2/downloads/photo/v2_RuOQyJcfip0c5FlVasytwz17M-2f2cuTY8ZxnDIC6S-b7aJx0GB6Pw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0677,com.sortly.sortlyLabel,7.30007E+11,org.gs1.EAN-13,,,,,,,,
"Tile, Ceramic wall 3x6(88 case)",S73XAT0559,,,,,,,,5,units,,23.99,119.95,50-01300,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,,,,,,,,,,,,,,,,,,,,
VANITY/SINK COMBO- 19 X 17,S73XAT0550,,,,,,,,1,units,,199.5,199.5,35-02074,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 439651 2/18,,,,,,,,,,,,,,,,,,,,,,269.33
"Caulking Latex, Sil",S73XAT0016,,,,,,,,1,units,,4.49,4.49,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440004 2/2,,,https://lnk.sortly.co/v2/downloads/photo/v2_P-QBZMfOZ87OcoEq_j6Hv6SGtnsS-YENvRoS_seDo7RutRTy-uyeyg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
Deterg Cleaner Degreaser,S73XAT0635,,,,,,,,1,units,,3.9,3.9,40-04500,SUPER,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440004 2/2,,,,,,,,,,,,,,,,,,,,,,7.1
"Grout, Wall (25 lb Bags)",S73XAT0552,,,,,,,,1,units,,28.95,28.95,50-00300,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440004 2/2,,,,,,,,,,,,,,,,,,,,,,
"Paint, Handle 9""",S73XAT0499,,,,,,,,3,units,,5,15,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440004 2/2,,,https://lnk.sortly.co/v2/downloads/photo/v2_KiGde5X7NIi2WyyeJUqEwHPfEgKrUl2iGO_HxGxVceJySkT8cpdfQw==,https://lnk.sortly.co/v2/downloads/photo/v2_safp4S5a-yW3pLQGB4R5FPMzVo_b6lqvHhxp_ShyrbExvGTXQmMsMg==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,3,units,,2.5,7.5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440004 2/2,,,https://lnk.sortly.co/v2/downloads/photo/v2_Ep1ktOd6l-MA_ASZiV9E_F7sVuvF5JF2CEt_W3Q2g981esM9Sx1Fcw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,,,,,,,,3.95
"Spray Bottle, Trigger",S73XAT0672,,,,,,,,1,units,,2.11,2.11,40-06350,SUPER,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440004 2/2,,,,,,,,,,,,,,,,,,,,,,
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,1,units,,22.5,22.5,10-00100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,https://lnk.sortly.co/v2/downloads/photo/v2_DCHTX2jdhNOAfmXjWszaKWnemr6-J9u6pxEzWKs7jmHbODJhwShBpA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Lock, Entry set mortise L.H.( 91A-3LH)",S73XAT0032,,,,,,,,1,units,,76,76,10-01500,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,,,,,,,,,sy://o2/x_qrcode_us/S73XAT0032,com.sortly.sortlyLabel,,,,,,,,,,102.6
"Lock, Passage",S73XAT0038,,,,,,,,1,units,,6.14,6.14,10-01800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,,,,,,,,,,,,,,,,,,,,8.29
"Lock, Privacy",S73XAT0029,,,,,,,,1,units,,5.83,5.83,10-01300,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,https://lnk.sortly.co/v2/downloads/photo/v2_Z7wPZRb_ti4HNxZNfoxJxO6nd-pprzNeUk-H9hqwUMB4xh_VzhW2aA==,https://lnk.sortly.co/v2/downloads/photo/v2_PevGZUFUH1oKwjdwfgZTJtdxa1GzcOEVTffVHcU30tJnuZFBFVJgZw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0029,com.sortly.sortlyLabel,15811004147,org.gs1.EAN-13,,,,,,,,7.87
"Molding,5 1/4 clamshell (per ft)",S73XAT0034,,,,,,,,10,units,,1.62,16.2,10-02100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,,,,,,,,,,,,,,,,,,,,
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,1,units,,52.19,52.19,10-02800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,,,,,,,,,,,,,,,,,,,,70.46
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,3,units,,35.95,107.85,50-02600,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440214 2/22,,,,,,,,,,,,,,,,,,,,,,
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,2,units,,22.5,45,10-00100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440596 2/15,,,https://lnk.sortly.co/v2/downloads/photo/v2_wzkff3WjXT7ZG6MkSmAG7_ouE0DwA0l1VEqJycw-i_lcXl083POA-w==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Caulking Latex, Sil",S73XAT0016,,,,,,,,1,units,,4.49,4.49,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440596 2/15,,,https://lnk.sortly.co/v2/downloads/photo/v2_bIRt5Z7FaAowtUpD9cKc4fV9oT0p8F4zjDWKX0KgdfJHDLq7bS_H8A==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,5,units,,52.19,260.95,10-02800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440596 2/15,,,,,,,,,,,,,,,,,,,,,,70.46
"Tile, VCT 1/8"" case",S73XAT0563,,,,,,,,4,units,,35.95,143.8,50-02600,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440596 2/15,,,,,,,,,,,,,,,,,,,,,,
"Stud, Wood 2x4x10",S73XAT0164,,,,,,,,1,units,,14.09,14.09,10-04500,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440642 2/23,,,,,,,,,,,,,,,,,,,10-04500,,,19.02
THINSET- KWIKSET,S73XAT0569,,,,,,,,1,units,,28,28,50-00660,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440642 2/23,,,,,,,,,,,,,,,,,,,,,,
"Tile, 12 x 12 White each",S73XAT0571,,,,,,,,5,units,,2.69,13.45,50-04200,TILE,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 440642 2/23,,,,,,,,,,,,,,,,,,,,,,
"Caulking Latex, Sil",S73XAT0016,,,,,,,,2,units,,4.49,8.98,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 441218 2/17,,,https://lnk.sortly.co/v2/downloads/photo/v2_1B4jpOeoHKhJW7eS7FcBi1NN3eadM-ecTF-SkYyDOzlib2nBEcYM6g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Compound, joint 5 gallon",S73XAT0477,,,,,,,,2,units,,19.99,39.98,30-00100,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 441218 2/17,,,https://lnk.sortly.co/v2/downloads/photo/v2_Rb1-XROdy6One7AT5-GBuVKJBsdveTMsL2Qj3yoVfpeaietbZ8kC-g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0477,com.sortly.sortlyLabel,81099203602,org.gs1.EAN-13,,,,,,,,
"Molding,5 1/4 clamshell (per ft)",S73XAT0034,,,,,,,,1,units,,1.62,1.62,10-02100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 441218 2/17,,,,,,,,,,,,,,,,,,,,,,
"Plaster, white (25lb bags)",S73XAT0481,,,,,,,,1,units,,13.99,13.99,30-01100,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 441218 2/17,,,https://lnk.sortly.co/v2/downloads/photo/v2_ANNfEslfdWmBJTpwdnKHEZu035yyg0dc0-CfWlGRzjScpy_aH4W6hQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0481,com.sortly.sortlyLabel,81099004742,org.gs1.EAN-13,,,,,,,,18.89
Delta Deck Faucet 100-DST Kitchen,S73XAT0498,,,,,,,,1,units,,93.5,93.5,35-00060,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,,,,,,,,,,,,,44664,,,,,,,
Duo Strainers,S73XAT0505,,,,,,,,1,units,,2.98,2.98,35-00200,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_Gp-6w78mFWU3AhCsTBSfZ1BTs0oZuQkgn9iDsGBvegt_jjQdXa21Cg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0505,com.sortly.sortlyLabel,7.30008E+11,org.gs1.EAN-13,44664,,,,,,,4.74
"Pipe Elbow 90, 12"" Roughbrass",S73XAT0503,,,,,,,,1,units,,10,10,35-01085,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_MntMic5XVAY_b40QFZZdJfCovIWSJiGEZf4Q_F84xRhubDdMgtJ4eQ==,https://lnk.sortly.co/v2/downloads/photo/v2_pn52UTCTw2KvgbtZwXssZEK-f8bX8EhnIdEZDK52lsW-z0twZ4-KOw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0503,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,13.5
"Pipe Elbow 90, 18"" Roughbrass",S73XAT0518,,,,,,,,1,units,,5.14,5.14,35-01086,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_Y6CQm-CkoP-S11xroL69ybIgBw3DWX6KuZkJJa7D7uugorxC045e9g==,https://lnk.sortly.co/v2/downloads/photo/v2_6ntq17yHRbnzQCIk9PuEQohYi4FeQJ6r-gdazrHRcaGoYmGrDmMC8g==,https://lnk.sortly.co/v2/downloads/photo/v2_7wPb4za9g1DEmJLKyViEAnfM8CLGKDfxXvcMPn9AijMK7Ef2APhn4g==,,,,,,sy://o2/x_qrcode_us/S73XAT0518,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,
"Sink, Stainless Steel 25"" x 22""",S73XAT0520,,,,,,,,1,units,,31.5,31.5,35-01400,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_D4yXF3U-OIdqTm7gGxyH6tM_-VjQEySQE7-ZQ_qcw7l87a56M2h1mA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0520,com.sortly.sortlyLabel,,,44664,,,,,,,
"Speedy Conn., flex 20""",S73XAT0534,,,,,,,,1,units,,1.52,1.52,35-01500,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_ZEHFz3hgZ4OqM2S9qFt5rSli-K08ICAh7E8ZxFsAbF7U0XgkaIWZLw==,,,,,,,,,,7.53275E+11,org.gs1.EAN-13,44664,,,,,1.07533E+13,org.ansi.Interleaved2of5,3.95
"Tailpiece, 1 1/2 x 12 RB flange",S73XAT0528,,,,,,,,1,units,,4.16,4.16,35-01951,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 443533 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_e104mjd9aeyI9lVqGueRyvahVIBIDi0bHYeL3UWkU4N07fqy04VbGw==,https://lnk.sortly.co/v2/downloads/photo/v2_e0KNQtPww4HnHEWv5uiguyJgSbn2grbW3XV22N0a83Z0A4DFLIQBAQ==,,,,,,,sy://o2/x_qrcode_us/S73XAT0528,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,7.25
Duo Strainers,S73XAT0505,,,,,,,,1,units,,2.98,2.98,35-00200,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,https://lnk.sortly.co/v2/downloads/photo/v2_IQn2JYN17KHo5TGffr26JZ-jeFOOwttwmuEZxzLMS9fk_A6RILgs9A==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0505,com.sortly.sortlyLabel,7.30008E+11,org.gs1.EAN-13,,,,,,,,4.74
Gerber Deck Faucet 42-406 (kitchen),S73XAT0697,,,,,,,,1,units,,119.95,119.95,35-00600,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,,,,,,,,,,,,,,,,,,,,174.83
"Pipe Elbow 90, 12"" Roughbrass",S73XAT0503,,,,,,,,1,units,,10,10,35-01085,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,,,,,,,,,,,,,,,,,,,,13.5
"Pipe Elbow 90, 18"" Roughbrass",S73XAT0518,,,,,,,,1,units,,5.14,5.14,35-01086,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,,,,,,,,,,,,,,,,,,,,
"Sink, Stainless Steel 25"" x 22""",S73XAT0520,,,,,,,,1,units,,31.5,31.5,35-01400,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,https://lnk.sortly.co/v2/downloads/photo/v2_FtJlw2pRbAeY8ASUALvsVYI9P8qztSOWDZEiZYeFXLpUeceHfqYuQQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0520,com.sortly.sortlyLabel,,,,,,,,,,
"Speedy Conn., flex 36""",S73XAT0523,,,,,,,,2,units,,3.59,7.18,35-01550,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,https://lnk.sortly.co/v2/downloads/photo/v2_QtXVfUrcKPWkgYPxAEyISd5HgJk0qT_hQ-ECURWb9mslCpPz-H1vRw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0523,com.sortly.sortlyLabel,7.53275E+11,org.gs1.EAN-13,,,,,,,,4.85
"Tailpiece,1 1/2 x 8 RB flange",S73XAT0535,,,,,,,,1,units,,1.9,1.9,35-01950,PLUMBING,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 52 Arden st 6T 2/23,,,,,,,,,,,,,,,,,,,,,,3.5
"Bulbs, 75 watt frost white",S73XAT0457,,,,,,,,10,units,,0.45,4.5,20-00500,ELECTRIC,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts Point 2/8,,,https://lnk.sortly.co/v2/downloads/photo/v2_XBNamE1B4ZSfa8gF-e2fQTMoVyHKDg7iggvi-BpHwTBcpcY1rktl1A==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0457,com.sortly.sortlyLabel,2.06537E+13,org.ansi.Interleaved2of5,,,,,,,,
"Caulking Latex, Sil",S73XAT0016,,,,,,,,5,units,,4.49,22.45,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts Point 2/8,,,https://lnk.sortly.co/v2/downloads/photo/v2_6XZ4k7d6QQO9f1D68tOcEJ41ewkSHXFXICaD0tCDajAQ2GS7E1phpg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
"Fixture, Satco 13"" Hall, Bed w/o pull",S73XAT0459,,,,,,,,10,units,,42.75,427.5,20-00586,ELECTRIC,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts Point 2/8,,,,,,,,,,,,,,,,,,,,,,57.71
"Lock, Passage",S73XAT0038,,,,,,,,5,units,,6.14,30.7,10-01800,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts pt 2/11,,,,,,,,,,,,,,,,,,,,,,8.29
"Lock, Privacy",S73XAT0029,,,,,,,,5,units,,5.83,29.15,10-01300,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts pt 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_YAsAK3aANipYtXhqfnaCFkA5SzHQiJxQ5c_i5lQVvOWhrF9KCKEmng==,https://lnk.sortly.co/v2/downloads/photo/v2_vPp5iuj22p7fK4s5qfF8y9p3meUtMKbbn0relgv1IB8fh5HeLjYAbw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0029,com.sortly.sortlyLabel,15811004147,org.gs1.EAN-13,,,,,,,,7.87
Medicine Cabinet ( Broan Standard),S73XAT0657,,,,,,,,1,units,,33.5,33.5,40-05650,SUPER,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts pt 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_Jh817Ih04JMfXtEhLgJ6x6IV14tQyR6Sfjl5SUtqfqOscg30wyNbqw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0657,com.sortly.sortlyLabel,43197003119,org.gs1.EAN-13,,,,,,,,
"Toliet,Seat (white)",S73XAT0668,,,,,,,,1,units,,7.31,7.31,40-07200,SUPER,Laborer- Randy Marte,FEB WO 2022 RANDY,WO 760 Hunts pt 2/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_jlMcL_E18gwUlLsf2zlsaXnvHVazYvqeC9lgmb6OhdEYWdK9cykaSQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0668,com.sortly.sortlyLabel,1.073E+13,org.ansi.Interleaved2of5,,,,,,,,
"Caulking Latex, Sil",S73XAT0016,,,,,,,,2,units,,4.49,8.98,10-00200,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,https://lnk.sortly.co/v2/downloads/photo/v2_515JSbLguxFXmhC1eESf7-whEnUWTUAOAdASsJIrneVbfo5moEWfcA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,44671,,,,,,,6.06
"Paint, #160 5 gallon (white)",S73XAT0471,,,,,,,,1,units,,75,75,30-00400,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,https://lnk.sortly.co/v2/downloads/photo/v2_Scb0UhQZxPCHy1Dg--3HfVJZT-RRx6UbpAPqJTIdBHF57mXIDb_lQA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0471,com.sortly.sortlyLabel,10701160002,org.gs1.EAN-13,44671,,,,,,,
"Paint, Handle 9""",S73XAT0499,,,,,,,,2,units,,5,10,30-01000,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,https://lnk.sortly.co/v2/downloads/photo/v2_u8lMDc_1qj4AEspC89iaQx8Elv6nT01Zu07WdxMd4qpV5B9GcKybBg==,https://lnk.sortly.co/v2/downloads/photo/v2_7Om-3uVcUJbTYJoFiUGrfH2HrktZw63IwX-INm2tPBWfKejgSu2VKQ==,,,,,,,sy://o2/x_qrcode_us/S73XAT0499,com.sortly.sortlyLabel,1.1489E+12,org.gs1.EAN-13,44671,,,,,,,8.1
"Paint, Roller9""",S73XAT0479,,,,,,,,2,units,,2.5,5,30-00900,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,https://lnk.sortly.co/v2/downloads/photo/v2_9tx1Zcjx7fKCRT14rxznl1dEKQVtOAiHlW9l-eTrfLWjt7durea_tg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,44671,,,,,,,3.95
Plastic Covers 12' * 100',S73XAT0530,,,,,,,,6,units,,1.82,10.92,30-01200,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,,,,,,,,,,,,,44671,,,,,,,2.46
"Sheetrock,Green",S73XAT0051,,,,,,,,1,units,,18.89,18.89,10-04100,CARPENTRY,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,,,,,,,,,,,,,44671,,,,,,,20.24
"Tape, Mesh",S73XAT0488,,,,,,,,1,units,,7.95,7.95,30-01550,PAINT,Laborer- Randy Marte,FEB WO 2022 RANDY,Wo 439137 02/14/2022,,,,,,,,,,,,,,,44671,,,,,,,10.73
"Lock, Entry set mortise L.H.( 91A-3LH)",S73XAT0032,,,,,,,,0,units,,76,0,10-01500,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,,,,,,,,,,,,sy://o2/x_qrcode_us/S73XAT0032,com.sortly.sortlyLabel,,,,,,,,,,102.6
"Lock, Passage",S73XAT0038,,,,,,,,1,units,,6.14,6.14,10-01800,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 1033 Ave ST JOHN,,,,,,,,,,,,,,,,,,,,,,8.29
Slab door 34x80,S73XAT0024,,,,,,,,1,units,,76.5,76.5,10-00850,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 1033 Ave ST JOHN,,,,,,,,,,,,,,,,,,,,,,
Adhesive Glue VCT 1 gallon,S73XAT0015,,,,,,,,1,units,,22.5,22.5,10-00100,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,https://lnk.sortly.co/v2/downloads/photo/v2_LkcEoJN9i2hyRZ60Pi1FQpH3XMrJRAiXnjZ6xZQDnOgNPZ9Q8GHLMw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0015,com.sortly.sortlyLabel,81833002744,org.gs1.EAN-13,,,,,,,,31.64
"Caulking Latex, Sil",S73XAT0016,,,,,,,,2,units,,4.49,8.98,10-00200,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,https://lnk.sortly.co/v2/downloads/photo/v2_jF9f6P2DHQM4HNG1iLaY_pslqJVh7VHK7vZp1lsP8FUXSI0kIz_80Q==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0016,com.sortly.sortlyLabel,70798080003,org.gs1.EAN-13,,,,,,,,6.06
Delta Deck Faucet 100-DST Kitchen,S73XAT0498,,,,,,,,1,units,,93.5,93.5,35-00060,PLUMBING,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,
Duo Strainers,S73XAT0505,,,,,,,,1,units,,2.98,2.98,35-00200,PLUMBING,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,https://lnk.sortly.co/v2/downloads/photo/v2_gL5llZk59hK3X_31M_cjMGKAZyrm2peon9x16WOW6L1Pk5ThxNnh9A==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0505,com.sortly.sortlyLabel,7.30008E+11,org.gs1.EAN-13,,,,,,,,4.74
"Molding, 3/4 x 1/4 round (per ft)",S73XAT0031,,,,,,,,6,units,,0.5,3,10-02000,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,
"Pipe Elbow 90, 12"" Roughbrass",S73XAT0503,,,,,,,,1,units,,10,10,35-01085,PLUMBING,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,13.5
"Pipe Elbow 90, 18"" Roughbrass",S73XAT0518,,,,,,,,1,units,,5.14,5.14,35-01086,PLUMBING,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,
"Plywood, 3/8"" underlayment",S73XAT0049,,,,,,,,3,units,,52.19,156.57,10-02800,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,70.46
"Reducing Strip, Metal 12'",S73XAT0047,,,,,,,,1,units,,22,22,10-02900,CARPENTRY,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,29.7
"Sink, Stainless Steel 25"" x 22""",S73XAT0520,,,,,,,,1,units,,31.5,31.5,35-01400,PLUMBING,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,https://lnk.sortly.co/v2/downloads/photo/v2_z_wPbU07alsT3ZWIYiMMn_54jS0Z2kFLB-6Br7k8rqlwObIK1FlUDw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0520,com.sortly.sortlyLabel,,,,,,,,,,
"Tailpiece, 1 1/2 x 12 RB flange",S73XAT0528,,,,,,,,1,units,,4.16,4.16,35-01951,PLUMBING,Laborer- Randy Marte,JAN WO 2022 R,WO 434702 1/24,,,,,,,,,,,,,,,,,,,,,,7.25
