WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate,Date1,Date2
503120,"Work Completed","Supplies","2024-09-11 18:55:00","2024-09-09 16:44:41","09/09/2024 16:44:00",1600032769,"8011-BLDG-SUPPLIES                           ","Payables","2024-09-09 00:00:00","2024-09-24 18:56:21",,"2025-05-01 10:44:35"
503121,"Work Completed","Supplies","2024-09-11 18:56:00","2024-09-09 16:48:01","09/09/2024 16:48:00",1600032769,"8012-BLDG SUPPLIES                           ","Payables","2024-09-09 00:00:00","2024-09-24 18:57:18",,"2025-05-01 10:44:35"
503122,"Work Completed","Supplies","2024-09-11 18:57:00","2024-09-09 16:52:25","09/09/2024 16:52:00",1600032769,"8013-BLDG SUPPLIES                           ","Payables","2024-09-09 00:00:00","2024-09-24 18:58:23",,"2025-05-01 10:44:35"
503130,"Canceled","Repairs",,"2024-09-10 07:35:45",,0,"352/6H/VAC/REPAIRS                           ","Payables","2024-09-10 00:00:00","2024-10-15 09:12:29",,"2025-05-01 10:44:35"
503131,"Work Completed","Supplies","2024-09-24 19:47:00","2024-09-10 07:47:52","09/25/2024 19:48:00",1600032438,"1021 - 1-0B - Kitchen Cabinets               ","Cabinets Only","2024-09-10 00:00:00","2024-10-04 10:54:09",,"2025-05-01 10:44:35"
503132,"Work Completed","APH-Plumbing","2024-09-10 11:19:00","2024-09-10 08:06:57","09/10/2024 08:06:00",1600032404,"1182-BLDG-WATERMAIN                          ","Payables","2024-09-10 00:00:00","2024-09-20 11:49:07",,"2025-05-01 10:44:35"
503133,"Work Completed","Supplies","2024-09-12 19:13:00","2024-09-10 08:18:07","09/24/2024 19:14:19",1600032403,"1021 - 1-0B - Sink and Hardware              ","Payables","2024-09-10 00:00:00","2024-09-24 19:14:19",,"2025-05-01 10:44:35"
503145,"Work Completed","APH-Plumbing","2024-09-12 12:14:00","2024-09-10 09:58:32",,1600032404,"1976-204-LEAK IN CLOSET                      ","Payables","2024-09-10 00:00:00","2024-09-24 12:19:18",,"2025-05-01 10:44:35"
503154,"Work Completed","Supplies","2024-09-13 19:32:00","2024-09-10 10:18:20","09/24/2024 19:32:30",1600032403,"4075- 2A- SUPPLY 9/10/24                     ","Payables","2024-09-10 00:00:00","2024-09-24 19:32:30",,"2025-05-01 10:44:35"
503155,"Work Completed","Supplies","2024-09-13 19:31:00","2024-09-10 10:22:37","09/10/2024 10:22:00",1600032403,"4072- 5B - SUPPLY 9/10/24                    ","Payables","2024-09-10 00:00:00","2024-09-24 19:31:51",,"2025-05-01 10:44:35"
503159,"Work Completed","APH-Plumbing","2024-09-11 12:32:00","2024-09-10 10:30:51","10/22/2024 09:41:20",1600032542,"1028-6A- PLUMBING                            ","Payables","2024-09-10 00:00:00","2024-10-22 09:41:20",,"2025-05-01 10:44:35"
503160,"Work Completed","Supplies","2024-09-12 19:14:00","2024-09-10 10:31:33","09/24/2024 19:15:14",1600032403,"1832-bldg-janitorial supplies-9-10-          ","Payables","2024-09-10 00:00:00","2024-09-24 19:15:14",,"2025-05-01 10:44:35"
503177,"Work Completed","Supplies","2024-09-11 19:01:00","2024-09-10 11:07:55","09/10/2024 11:07:00",1600032403,"3500-BLDG-ALARMS SUPPLY                      ","Payables","2024-09-10 00:00:00","2024-09-24 19:01:39",,"2025-05-01 10:44:35"
503190,"Work Completed","APH-Plumbing","2024-09-12 18:52:00","2024-09-10 11:31:38","09/10/2024 11:31:00",1600032404,"1063-1G-SINK IS OVER FLOWING                 ","Payables","2024-09-10 00:00:00","2024-09-24 18:54:32",,"2025-05-01 10:44:35"
503193,"Work Completed","Repairs","2024-09-26 08:04:00","2024-09-10 11:35:51","09/26/2024 11:53:00",1600032491,"4061-1D-post plumbing repairs                ","Payables","2024-09-10 00:00:00","2024-10-08 08:05:31",,"2025-05-01 10:44:35"
503195,"Work Completed","Repairs","2024-09-23 11:43:00","2024-09-10 11:43:58","09/23/2024 11:43:00",1600032436,"1004-3A-C-S DOOR-WALL PAINT                  ","Payables","2024-09-10 00:00:00","2024-10-03 11:43:46",,"2025-05-01 10:44:35"
503198,"Work Completed","APH-Plumbing","2024-09-11 13:01:00","2024-09-10 11:45:25","09/10/2024 11:45:00",1600032404,"1705-1B-SHOWER BODY                          ","Payables","2024-09-10 00:00:00","2024-09-24 11:20:00",,"2025-05-01 10:44:35"
503200,"Work Completed","Supplies","2024-09-13 19:29:00","2024-09-10 11:46:14","09/10/2024 11:46:00",1600032403,"3510- BLDG- SUPPLIES 9/10/247                ","Payables","2024-09-10 00:00:00","2024-09-24 19:29:57",,"2025-05-01 10:44:35"
503201,"Work Completed","Repairs","2024-10-07 14:14:00","2024-09-10 11:46:57","10/07/2024 11:46:00",1600032584,"1705-1B-REPAIR                               ","Payables","2024-09-10 00:00:00","2024-11-07 14:16:30",,"2025-05-01 10:44:35"
503208,"Work Completed","Repairs","2025-01-14 16:47:00","2024-09-10 11:59:36","01/14/2025 11:20:00",1600033019,"2020-102-3yr  PAINT                          ","Payables","2024-09-10 00:00:00","2025-01-31 16:49:52",,"2025-05-01 10:44:35"
503212,"Work Completed","Supplies","2024-09-11 18:52:00","2024-09-10 12:22:04","09/24/2024 18:52:59",1600032403,"1081-3G-LOCKSMITH                            ","Payables","2024-09-10 00:00:00","2024-09-24 18:52:59",,"2025-05-01 10:44:35"
503218,"Work Completed","Supplies","2024-09-13 19:30:00","2024-09-10 12:43:20","09/10/2024 12:43:00",1600032403,"3540-BLDG SUPPLIES 09/10                     ","Payables","2024-09-10 00:00:00","2024-09-24 19:30:34",,"2025-05-01 10:44:35"
503220,"Call","Repairs",,"2024-09-10 13:14:11",,0,"3552-5A Radiator valve replace               ","Payables","2024-09-10 00:00:00","2024-09-10 13:15:21",,"2025-05-01 10:44:35"
503222,"Work Completed","Supplies","2024-09-11 18:51:00","2024-09-10 13:31:58","09/24/2024 18:51:34",1600032403,"1053 - 1A - supplies Kit Fixture             ","Payables","2024-09-10 00:00:00","2024-09-24 18:51:34",,"2025-05-01 10:44:35"
503235,"Canceled","Repairs",,"2024-09-10 14:33:00","09/10/2024 14:33:00",0,"3514-2A-REGROUT CXLD                         ","Payables","2024-09-10 00:00:00","2024-10-29 15:48:01",,"2025-05-01 10:44:35"
503237,"Work Completed","Supplies","2024-09-12 19:17:00","2024-09-10 14:46:56","09/10/2024 14:46:00",1600032403,"3508-bldg supplies                           ","Payables","2024-09-10 00:00:00","2024-09-24 19:18:20",,"2025-05-01 10:44:35"
503238,"Work Completed","Supplies","2024-09-12 19:18:00","2024-09-10 14:49:49","09/10/2024 14:49:00",1600032403,"3513-1C-SUPPLIES                             ","Payables","2024-09-10 00:00:00","2024-09-24 19:19:39",,"2025-05-01 10:44:35"
503251,"Scheduled","APH-Plumbing",,"2024-09-10 16:40:22","09/10/2024 16:40:22",0,"4105-6B- WATER PRESSURE                      ","Payables","2024-09-10 00:00:00","2024-09-10 16:40:22",,"2025-05-01 10:44:35"
503256,"Work Completed","Repairs","2024-10-04 17:03:00","2024-09-11 07:34:36","10/04/2024 17:03:00",1600032584,"1022 - 1A - Replace BR Door                  ","Payables","2024-09-11 00:00:00","2024-11-07 16:56:06",,"2025-05-01 10:44:35"
503262,"Work Completed","Repairs",,"2024-09-11 09:12:17","09/17/2024 09:12:00",1600032491,"7001-201-FLOOR                               ","Payables","2024-09-11 00:00:00","2024-10-08 08:04:23",,"2025-05-01 10:44:35"
503269,"Work Completed","APH-Plumbing","2024-09-12 18:39:00","2024-09-11 09:31:11","09/24/2024 18:39:00",1600032440,"1051 - 6C - Bathtub Stoppage                 ","Payables","2024-09-11 00:00:00","2024-09-30 13:11:08",,"2025-05-01 10:44:35"
503270,"Work Completed","Repairs","2025-03-10 11:35:00","2024-09-11 09:33:15","03/10/2025 11:36:37",1600033155,"BR Affordable expense wo                     ","Payables","2024-09-11 00:00:00","2025-03-10 11:36:37",,"2025-05-01 10:44:35"
503276,"Work Completed","Repairs","2024-10-04 16:43:00","2024-09-11 09:41:18","10/04/2024 16:53:00",1600032584,"3520-5D-bathroom ceiling repairs             ","Payables","2024-09-11 00:00:00","2024-11-07 16:43:58",,"2025-05-01 10:44:35"
503278,"Scheduled","Repairs",,"2024-09-11 09:43:58","09/27/2024 09:43:00",0,"890-705-3YR PAINT                            ","Payables","2024-09-11 00:00:00","2024-09-23 08:50:28",,"2025-05-01 10:44:35"
503282,"Work Completed","Repairs","2024-09-19 16:12:00","2024-09-11 09:49:45","09/19/2024 11:04:00",1600032436,"1051 - 6C - BR ceiling n Towel bar           ","Payables","2024-09-11 00:00:00","2024-10-03 12:53:15",,"2025-05-01 10:44:35"
503289,"Work Completed","Repairs","2024-10-03 16:45:00","2024-09-11 10:02:57","10/03/2024 16:59:00",1600032584,"3519-4A-regrout tub-paint bathroom           ","Payables","2024-09-11 00:00:00","2024-11-07 16:46:12",,"2025-05-01 10:44:35"
503291,"Work Completed","Repairs","2025-01-03 15:43:00","2024-09-11 10:09:44","01/03/2025 10:41:00",1600033019,"1081-3E-3YR PAINT                            ","Payables","2024-09-11 00:00:00","2025-01-31 15:47:03",,"2025-05-01 10:44:35"
503292,"Work Completed","Supplies","2024-09-16 19:45:00","2024-09-11 10:10:21","09/11/2024 10:10:00",1600032403,"4082-BLDG-SUPPLIES                           ","Payables","2024-09-11 00:00:00","2024-09-24 19:46:06",,"2025-05-01 10:44:35"
503294,"Work Completed","Supplies","2024-09-16 19:46:00","2024-09-11 10:14:08","09/11/2024 10:14:00",1600032403,"4081-BLDG-SUPPLIES                           ","Payables","2024-09-11 00:00:00","2024-09-24 19:47:05",,"2025-05-01 10:44:35"
503295,"Work Completed","Repairs","2024-09-23 17:55:00","2024-09-11 10:16:13","09/23/2024 11:53:00",1600032436,"3520-2G-court sipulation                     ","Payables","2024-09-11 00:00:00","2024-10-03 17:55:59",,"2025-05-01 10:44:35"
503299,"Work Completed","Supplies","2024-09-18 09:19:00","2024-09-11 10:27:08","09/11/2024 10:27:00",1600032403,"4063-BLDG-ALL BUILDING SIGN                  ","Payables","2024-09-11 00:00:00","2024-09-25 09:20:21",,"2025-05-01 10:44:35"
503307,"Work Completed","Repairs","2024-09-19 12:55:00","2024-09-11 10:55:27","09/19/2024 10:57:00",1600032436,"1022 - 4M - Post Plumbing Bathroom           ","Payables","2024-09-11 00:00:00","2024-10-03 12:56:46",,"2025-05-01 10:44:35"
503318,"Work Completed","Supplies",,"2024-09-11 11:14:45",,1600032262,"3525-1F-SUPPLIES                             ","Payables","2024-09-11 00:00:00","2024-09-11 12:32:00",,"2025-05-01 10:44:35"
503332,"Work Completed","Supplies","2024-09-19 20:29:00","2024-09-11 11:50:03","09/11/2024 11:50:00",1600032403,"4064-2-1F-PLYWOOD FOR INTERIOR SILL          ","Payables","2024-09-11 00:00:00","2024-09-25 09:28:15",,"2025-05-01 10:44:35"
503334,"Scheduled","Supplies","2024-09-11 18:53:00","2024-09-11 11:54:29","09/11/2024 11:54:00",0,"8034-4e-supplies                             ","Payables","2024-09-11 00:00:00","2025-01-06 10:31:26",,"2025-05-01 10:44:35"
503335,"Work Completed","Supplies","2024-09-11 18:53:00","2024-09-11 11:58:34","09/11/2024 11:58:00",1600032769,"8034-bldg-faucet                             ","Payables","2024-09-11 00:00:00","2024-09-24 18:53:36",,"2025-05-01 10:44:35"
503341,"Canceled","Repairs",,"2024-09-11 12:16:40",,0,"7002-823/Court Stip Paint                    ","Payables","2024-09-11 00:00:00","2024-09-30 09:51:33",,"2025-05-01 10:44:35"
503345,"Work Completed","Supplies","2024-09-12 19:16:00","2024-09-11 12:24:56","09/24/2024 19:16:54",1600032403,"2001 - Bldg - Supplies 9-11-24               ","Payables","2024-09-11 00:00:00","2024-09-24 19:16:54",,"2025-05-01 10:44:35"
503347,"Work Completed","Repairs","2024-10-18 11:16:00","2024-09-11 12:27:24","10/18/2024 17:21:00",1600032797,"7003-917/Paint                               ","Payables","2024-09-11 00:00:00","2025-01-13 11:18:15",,"2025-05-01 10:44:35"
503348,"Work Completed","APH-Plumbing","2024-09-05 12:30:00","2024-09-11 12:29:46","09/26/2024 12:53:34",1600032440,"LL 152 GAS INSPECTION                        ","Payables","2024-09-11 00:00:00","2024-09-26 12:53:34",,"2025-05-01 10:44:35"
503355,"Work Completed","Supplies","2024-09-11 18:50:00","2024-09-11 12:52:12","09/24/2024 18:50:29",1600032403,"3508-5D vacant Supplies                      ","Payables","2024-09-11 00:00:00","2024-09-24 18:50:29",,"2025-05-01 10:44:35"
503356,"Scheduled","Repairs",,"2024-09-11 12:53:15","09/11/2024 12:53:16",0,"4114- 1F- BATHROOM LEAK                      ","Payables","2024-09-11 00:00:00","2024-09-11 12:53:16",,"2025-05-01 10:44:35"
503359,"Work Completed","Supplies","2024-09-12 19:09:00","2024-09-11 13:23:18","09/24/2024 19:09:48",1600032403,"1021 - 1-1E - Combo Smoke-CO alarms          ","Payables","2024-09-11 00:00:00","2024-09-24 19:09:48",,"2025-05-01 10:44:35"
503361,"Work Completed","Supplies","2024-09-11 18:50:00","2024-09-11 13:25:42","09/24/2024 18:51:02",1600032403,"3502-52 WG                                   ","Payables","2024-09-11 00:00:00","2024-09-24 18:51:02",,"2025-05-01 10:44:35"
503365,"Work Completed","Repairs","2024-09-18 12:58:00","2024-09-11 13:35:51","09/18/2024 16:02:00",1600032436,"1054 - 1A - Post Plbg shower body            ","Payables","2024-09-11 00:00:00","2024-10-03 13:07:32",,"2025-05-01 10:44:35"
503367,"Work Completed","APH-Plumbing","2024-09-05 13:51:00","2024-09-11 13:50:34","09/26/2024 12:56:43",1600032440,"LL 152 GAS INSPECTION                        ","Payables","2024-09-11 00:00:00","2024-09-26 12:56:43",,"2025-05-01 10:44:35"
503368,"Work Completed","APH-Plumbing","2024-09-05 13:58:00","2024-09-11 13:58:07","09/26/2024 12:57:17",1600032440,"LL 152 GAS INSPECTION                        ","Payables","2024-09-11 00:00:00","2024-09-26 12:57:17",,"2025-05-01 10:44:35"
503373,"Work Completed","APH-Plumbing",,"2024-09-11 15:24:14","09/11/2024 15:24:00",1600032404,"2063- bathtub drain leak                     ","Payables","2024-09-11 00:00:00","2024-09-25 10:25:00",,"2025-05-01 10:44:35"
503374,"Work Completed","Supplies","2024-09-12 19:10:00","2024-09-11 15:59:57","09/11/2024 15:59:00",1600032403,"3552-2F-SUPPLIES                             ","Payables","2024-09-11 00:00:00","2024-09-24 19:11:23",,"2025-05-01 10:44:35"
503377,"Work Completed","Supplies","2024-09-13 19:30:00","2024-09-11 16:08:44","09/11/2024 16:08:00",1600032403,"3552-3E-SUPPLIES                             ","Payables","2024-09-11 00:00:00","2024-09-24 19:31:12",,"2025-05-01 10:44:35"
503378,"Work Completed","Repairs","2024-10-02 17:47:00","2024-09-11 16:12:36","10/02/2024 16:12:00",1600032584,"3552-3E- BATHROOM                            ","Payables","2024-09-11 00:00:00","2024-11-07 17:51:23",,"2025-05-01 10:44:35"
503380,"Work Completed","APH-Plumbing","2024-09-13 16:56:00","2024-09-11 16:48:10","09/11/2024 16:48:00",1600032440,"3552-3E-BATHROOM PLUMBING                    ","Payables","2024-09-11 00:00:00","2024-10-04 10:40:30",,"2025-05-01 10:44:35"
503384,"Work Completed","APH-Plumbing","2024-09-10 17:00:00","2024-09-11 17:00:18","09/26/2024 12:57:48",1600032440,"LL  152 GAS INSPECTION                       ","Payables","2024-09-11 00:00:00","2024-09-26 12:57:48",,"2025-05-01 10:44:35"
503385,"Work Completed","APH-Plumbing","2024-09-10 17:09:00","2024-09-11 17:09:06","09/26/2024 12:58:14",1600032440,"LL 152 GAS INSPECTION                        ","Payables","2024-09-11 00:00:00","2024-09-26 12:58:14",,"2025-05-01 10:44:35"
503387,"Work Completed","APH-Plumbing","2024-09-10 17:16:00","2024-09-11 17:16:27","09/26/2024 12:58:36",1600032440,"LL 152 GAS INSPECTION                        ","Payables","2024-09-11 00:00:00","2024-09-26 12:58:36",,"2025-05-01 10:44:35"
503388,"Work Completed","Supplies","2024-09-12 19:10:00","2024-09-12 07:23:51","09/24/2024 19:10:25",1600032403,"1022 - 1A - supplies closet locks            ","Payables","2024-09-12 00:00:00","2024-09-24 19:10:25",,"2025-05-01 10:44:35"
503389,"Work Completed","Supplies","2024-09-12 19:12:00","2024-09-12 08:01:37","09/24/2024 19:13:14",1600032403,"1006 - 2G - Basin faucet                     ","Payables","2024-09-12 00:00:00","2024-09-24 19:13:14",,"2025-05-01 10:44:35"
503390,"Work Completed","Repairs","2024-12-12 12:22:00","2024-09-12 08:23:03","01/13/2025 12:23:00",1600032797,"3504/4A/VAC/REPAIRS                          ","Payables","2024-09-12 00:00:00","2025-01-13 12:25:29",,"2025-05-01 10:44:35"
503391,"Scheduled","Repairs",,"2024-09-12 08:32:40","09/17/2024 08:32:00",0,"192-401-3YR PAINT COURT STIP                 ","Payables","2024-09-12 00:00:00","2024-10-10 17:11:23",,"2025-05-01 10:44:35"
503392,"Work Completed","APH-Boiler","2024-09-12 12:32:00","2024-09-12 08:45:02","09/12/2024 08:45:00",1600033108,"8011 - PETROMETER                            ","Payables","2024-09-12 00:00:00","2025-02-25 10:01:44",,"2025-05-01 10:44:35"
503393,"Work Completed","Supplies","2024-11-07 16:07:00","2024-09-12 09:00:01","12/04/2024 16:07:50",1600032675,"4111-4E-CABINET ORDER                        ","Cabinets Only","2024-09-12 00:00:00","2024-12-04 16:07:50",,"2025-05-01 10:44:35"
503394,"Work Completed","Repairs","2025-03-04 11:35:00","2024-09-12 09:01:34","02/25/2025 14:19:00",1600033131,"1059/3F/VAC/REPAIRS                          ","Payables","2024-09-12 00:00:00","2025-03-04 11:38:22",,"2025-05-01 10:44:35"
503395,"Work Completed","APH-Boiler","2024-09-16 07:37:00","2024-09-12 09:03:32","09/12/2024 09:03:00",1600032772,"8049 - OIL FILL LINE                         ","Payables","2024-09-12 00:00:00","2025-01-02 14:40:36",,"2025-05-01 10:44:35"
503396,"Work Completed","Supplies","2024-10-01 16:21:00","2024-09-12 09:05:04","09/12/2024 09:05:00",1600032541,"3528-BLDG-SUPPLIES                           ","Payables","2024-09-12 00:00:00","2024-10-25 11:00:10",,"2025-05-01 10:44:35"
503403,"Work Completed","Supplies","2025-02-14 12:23:00","2024-09-12 09:20:22","02/19/2025 12:24:00",1600033106,"1059/3F/VAC/CABINETS                         ","Cabinets Only","2024-09-12 00:00:00","2025-02-19 12:30:05",,"2025-05-01 10:44:35"
503404,"Work Completed","Violation","2024-09-23 18:26:00","2024-09-12 09:20:27","09/23/2024 11:45:00",1600032439,"1836-5B-nycha viol.-paint unit-9-12          ","Payables","2024-09-12 00:00:00","2024-10-03 18:27:26",,"2025-05-01 10:44:35"
503408,"Work Completed","Repairs","2024-11-20 11:55:00","2024-09-12 09:38:22","01/13/2025 11:55:36",1600032797,"3528/6H/VAC/REPAIRS                          ","Payables","2024-09-12 00:00:00","2025-01-13 11:55:36",,"2025-05-01 10:44:35"
503412,"Work Completed","APH-Plumbing","2024-10-07 13:26:00","2024-09-12 09:43:47","09/12/2024 09:43:00",1600032573,"1976-706-PIPES MAKING NOISE                  ","Payables","2024-09-12 00:00:00","2024-11-04 13:27:19",,"2025-05-01 10:44:35"
503413,"Work Completed","Supplies","2024-10-03 18:49:00","2024-09-12 09:50:33","09/12/2024 09:50:00",1600032541,"5034-1-VAC SUPPLIES                          ","Payables","2024-09-12 00:00:00","2024-10-21 10:42:23",,"2025-05-01 10:44:35"
503422,"Work Completed","Supplies","2024-09-16 19:40:00","2024-09-12 10:24:01","09/12/2024 10:24:00",1600032403,"1097-BLDG-SUPPLIES                           ","Payables","2024-09-12 00:00:00","2024-09-24 19:42:18",,"2025-05-01 10:44:35"
503429,"Work Completed","Supplies","2024-09-17 19:55:00","2024-09-12 10:35:13","09/12/2024 10:35:00",1600032403,"1096-BLDG-SUPPLIES                           ","Payables","2024-09-12 00:00:00","2024-09-24 19:56:48",,"2025-05-01 10:44:35"
503432,"Work Completed","Supplies","2024-09-16 19:43:00","2024-09-12 10:46:18","09/12/2024 11:42:00",1600032403,"1004-5F-VAC-SUPPLIES                         ","Payables","2024-09-12 00:00:00","2024-09-24 19:44:20",,"2025-05-01 10:44:35"
