WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth
485516,3519,"3C","Work Completed","Supplies","2024-01-22 12:19:27",,"2024-01-22 12:19:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:15:00",,"3519-3C-CS-SUPPLIES                ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
485273,3502,14,"Work Completed","Supplies","2024-01-18 12:17:18",,"2024-01-18 12:17:00",1600031048,"2024-02-06 18:09:24","2024-01-22 15:56:00",,"3502-14-PAINT SUPPLIES             ",2,"30-00210        ","Paint,Brush 3",2.03,4.06,"2024-01-31 00:00:00","2024-01"
485273,3502,14,"Work Completed","Supplies","2024-01-18 12:17:18",,"2024-01-18 12:17:00",1600031048,"2024-02-06 18:09:24","2024-01-22 15:56:00",,"3502-14-PAINT SUPPLIES             ",2,"30-00900        ","Paint, Roller9",3.95,7.9,"2024-01-31 00:00:00","2024-01"
484971,3509,"BLDG","Work Completed","Supplies","2024-01-12 13:38:45",,"2024-01-12 13:38:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:36:00",,"3509-BLDG-SUPPLIES                 ",2,"40-04650        ","Floor Stripper, 5 gallon",66,132,"2024-01-31 00:00:00","2024-01"
485251,1025,"BLDG","Work Completed","Supplies","2024-01-18 11:35:20",,"2024-01-18 11:35:00",1600031048,"2024-02-06 18:09:24","2024-01-22 16:05:00",,"1025-BLDG-SUPPLIES(JANUARY)        ",12,"40-06125        ","Paper Towels 1 Roll",1.83,21.96,"2024-01-31 00:00:00","2024-01"
485251,1025,"BLDG","Work Completed","Supplies","2024-01-18 11:35:20",,"2024-01-18 11:35:00",1600031048,"2024-02-06 18:09:24","2024-01-22 16:05:00",,"1025-BLDG-SUPPLIES(JANUARY)        ",5,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,187.5,"2024-01-31 00:00:00","2024-01"
485251,1025,"BLDG","Work Completed","Supplies","2024-01-18 11:35:20",,"2024-01-18 11:35:00",1600031048,"2024-02-06 18:09:24","2024-01-22 16:05:00",,"1025-BLDG-SUPPLIES(JANUARY)        ",6,"40-03850        ","Bleach, 1 gallon",5.94,35.64,"2024-01-31 00:00:00","2024-01"
485433,1053,"BLDG","Work Completed","Supplies","2024-01-19 13:00:51",,"2024-01-24 08:50:00",1600031048,"2024-02-06 18:09:24","2024-01-23 08:48:00",,"1053 - Bldg  - supplies 1-19-24    ",1,"40-04553        ","Deodrant, island tropic (5 gallon containers)",43.9,43.9,"2024-01-31 00:00:00","2024-01"
485439,1831,"1835BLDG","Work Completed","Supplies","2024-01-19 13:26:09",,"2024-01-19 13:26:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:20:00",,"1835-BLDG-SUPPLIES 1-19-2024       ",1,"10-01500        ","Lock, Entry set mortise L.H.( 91A-3LH)",102.6,102.6,"2024-01-31 00:00:00","2024-01"
485342,1831,"1834BLDG","Work Completed","Supplies","2024-01-19 09:44:57",,"2024-01-24 08:58:00",1600031048,"2024-02-06 18:09:24","2024-01-23 08:56:00",,"1834-bldg-janitorial supplies-1-19 ",10,"40-04855        ","Gloves, Woven Jersey Glove w/ Rubber Palm",3,30,"2024-01-31 00:00:00","2024-01"
485342,1831,"1834BLDG","Work Completed","Supplies","2024-01-19 09:44:57",,"2024-01-24 08:58:00",1600031048,"2024-02-06 18:09:24","2024-01-23 08:56:00",,"1834-bldg-janitorial supplies-1-19 ",6,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,225,"2024-01-31 00:00:00","2024-01"
485435,3514,"1A","Work Completed","Supplies","2024-01-19 13:13:26",,"2024-01-19 13:13:00",1600031048,"2024-02-06 18:09:24","2024-01-25 14:44:00",,"3514-1A-LOCKSET                    ",1,"10-01500        ","Lock, Entry set mortise L.H.( 91A-3LH)",102.6,102.6,"2024-01-31 00:00:00","2024-01"
479228,1059,"2-2F","Work Completed","Supplies","2023-10-23 08:13:16",,"2024-01-30 09:57:00",1600031048,"2024-02-06 18:09:24","2023-11-16 09:56:00",,"1059-2-2F-CABINETS                 ",1,"05-00600        ","Base Cabinet 33",412.85,412.85,"2024-01-31 00:00:00","2024-01"
485403,3651,"3652BLDG","Work Completed","Supplies","2024-01-19 12:25:27",,"2024-01-19 12:25:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:35:00",,"3651-bldg-supplies 1/19/24         ",10,"40-04175        ","Calcium Chloride Pellets 50lbs",24.25,242.5,"2024-01-31 00:00:00","2024-01"
485403,3651,"3652BLDG","Work Completed","Supplies","2024-01-19 12:25:27",,"2024-01-19 12:25:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:35:00",,"3651-bldg-supplies 1/19/24         ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
485443,1701,"2C","Work Completed","Supplies","2024-01-19 13:31:30",,"2024-01-19 13:31:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:50:00",,"1701-2C-SUPPLIES                   ",1,"35-02074        ","19 x 17 COMBO SINK/VANITY",269.33,269.33,"2024-01-31 00:00:00","2024-01"
485443,1701,"2C","Work Completed","Supplies","2024-01-19 13:31:30",,"2024-01-19 13:31:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:50:00",,"1701-2C-SUPPLIES                   ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-01-31 00:00:00","2024-01"
485443,1701,"2C","Work Completed","Supplies","2024-01-19 13:31:30",,"2024-01-19 13:31:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:50:00",,"1701-2C-SUPPLIES                   ",1,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",4.2,4.2,"2024-01-31 00:00:00","2024-01"
485443,1701,"2C","Work Completed","Supplies","2024-01-19 13:31:30",,"2024-01-19 13:31:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:50:00",,"1701-2C-SUPPLIES                   ",1,"35-01086        ","Pipe Elbow 90, 18",10.95,10.95,"2024-01-31 00:00:00","2024-01"
485443,1701,"2C","Work Completed","Supplies","2024-01-19 13:31:30",,"2024-01-19 13:31:00",1600031048,"2024-02-06 18:09:24","2024-01-26 14:50:00",,"1701-2C-SUPPLIES                   ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9,"2024-01-31 00:00:00","2024-01"
485342,1831,"1834BLDG","Work Completed","Supplies","2024-01-19 09:44:57",,"2024-01-24 08:58:00",1600031048,"2024-02-06 18:09:24","2024-01-23 08:56:00",,"1834-bldg-janitorial supplies-1-19 ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
485234,3521,"3B","Work Completed","Supplies","2024-01-18 10:55:38",,"2024-01-19 16:34:35",1600031048,"2024-02-06 18:09:24","2024-01-19 16:33:00",,"3521-3B-vanity hardware            ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-01-31 00:00:00","2024-01"
485234,3521,"3B","Work Completed","Supplies","2024-01-18 10:55:38",,"2024-01-19 16:34:35",1600031048,"2024-02-06 18:09:24","2024-01-19 16:33:00",,"3521-3B-vanity hardware            ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9,"2024-01-31 00:00:00","2024-01"
485213,3523,"3B","Work Completed","Supplies","2024-01-18 10:16:50",,"2024-01-19 16:35:28",1600031048,"2024-02-06 18:09:24","2024-01-19 16:34:00",,"3523-3B-vanity hardware            ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9,"2024-01-31 00:00:00","2024-01"
485211,3523,"3B","Work Completed","Supplies","2024-01-18 10:14:36",,"2024-01-22 16:11:05",1600031048,"2024-02-06 18:09:24","2024-01-22 16:10:00",,"3523-3B-annual-new vanity          ",1,"35-02074        ","19 x 17 COMBO SINK/VANITY",269.33,269.33,"2024-01-31 00:00:00","2024-01"
485213,3523,"3B","Work Completed","Supplies","2024-01-18 10:16:50",,"2024-01-19 16:35:28",1600031048,"2024-02-06 18:09:24","2024-01-19 16:34:00",,"3523-3B-vanity hardware            ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-01-31 00:00:00","2024-01"
485213,3523,"3B","Work Completed","Supplies","2024-01-18 10:16:50",,"2024-01-19 16:35:28",1600031048,"2024-02-06 18:09:24","2024-01-19 16:34:00",,"3523-3B-vanity hardware            ",1,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",4.2,4.2,"2024-01-31 00:00:00","2024-01"
485213,3523,"3B","Work Completed","Supplies","2024-01-18 10:16:50",,"2024-01-19 16:35:28",1600031048,"2024-02-06 18:09:24","2024-01-19 16:34:00",,"3523-3B-vanity hardware            ",1,"35-01086        ","Pipe Elbow 90, 18",10.95,10.95,"2024-01-31 00:00:00","2024-01"
485337,1440,"BLDG","Work Completed","Supplies","2024-01-19 09:34:19",,"2024-01-22 16:03:46",1600031048,"2024-02-06 18:09:24","2024-01-22 15:59:00",,"1440-bldg-janitorial supplies-1-19 ",10,"40-00700        ","Bags, Garbage 48 XXH Large",62,620,"2024-01-31 00:00:00","2024-01"
486051,1881,"BLDG","Work Completed","Supplies","2024-01-30 10:56:05",,"2024-01-30 10:56:00",1600031048,"2024-02-06 18:09:24","2024-01-31 13:04:00",,"1881-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
486051,1881,"BLDG","Work Completed","Supplies","2024-01-30 10:56:05",,"2024-01-30 10:56:00",1600031048,"2024-02-06 18:09:24","2024-01-31 13:04:00",,"1881-BLDG-SUPPLIES                 ",1,"35-01400        ","Sink, Stainless Steel 25",66,66,"2024-01-31 00:00:00","2024-01"
485256,5035,"BLDG","Work Completed","Supplies","2024-01-18 11:39:49",,"2024-01-18 11:39:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:58:00",,"5035-BLDG-ALARMS                   ",2,"40-04240        ","Alarm, carbon monoxide/smoke electric",65,130,"2024-01-31 00:00:00","2024-01"
486177,1055,"1-BLDG","Work Completed","Supplies","2024-01-31 11:01:11",,"2024-01-31 11:01:00",1600031048,"2024-02-06 18:09:24","2024-02-01 12:54:00",,"1055-BLD-SUPPLIES                  ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,38.88,"2024-01-31 00:00:00","2024-01"
486177,1055,"1-BLDG","Work Completed","Supplies","2024-01-31 11:01:11",,"2024-01-31 11:01:00",1600031048,"2024-02-06 18:09:24","2024-02-01 12:54:00",,"1055-BLD-SUPPLIES                  ",1,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,43.9,"2024-01-31 00:00:00","2024-01"
486177,1055,"1-BLDG","Work Completed","Supplies","2024-01-31 11:01:11",,"2024-01-31 11:01:00",1600031048,"2024-02-06 18:09:24","2024-02-01 12:54:00",,"1055-BLD-SUPPLIES                  ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
485308,3651,"BLDG","Work Completed","Supplies","2024-01-18 15:53:11",,"2024-01-18 15:53:00",1600031048,"2024-02-06 18:09:24","2024-01-18 09:04:00",,"3651-BLDG-SALT                     ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
482755,1096,"1A","Work Completed","Supplies","2023-12-08 07:39:27",,"2024-01-29 12:48:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:47:00",,"1096/1A/VAC/CABINETS               ",1,"05-01650m       ","Countertop 48 w/ MEASUREMENTS",243,243,"2024-01-31 00:00:00","2024-01"
482755,1096,"1A","Work Completed","Supplies","2023-12-08 07:39:27",,"2024-01-29 12:48:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:47:00",,"1096/1A/VAC/CABINETS               ",1,"05-02600m       ","Sink Base 30 w/ Measurement",368.55,368.55,"2024-01-31 00:00:00","2024-01"
485309,3500,"BLDG","Work Completed","Supplies","2024-01-18 15:55:05",,"2024-01-18 15:55:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:58:00",,"3500-BLDG-SALT                     ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
485309,3500,"BLDG","Work Completed","Supplies","2024-01-18 15:55:05",,"2024-01-18 15:55:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:58:00",,"3500-BLDG-SALT                     ",5,"40-04175        ","Calcium Chloride Pellets 50lbs",24.25,121.25,"2024-01-31 00:00:00","2024-01"
485251,1025,"BLDG","Work Completed","Supplies","2024-01-18 11:35:20",,"2024-01-18 11:35:00",1600031048,"2024-02-06 18:09:24","2024-01-22 16:05:00",,"1025-BLDG-SUPPLIES(JANUARY)        ",2,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,19.44,"2024-01-31 00:00:00","2024-01"
485251,1025,"BLDG","Work Completed","Supplies","2024-01-18 11:35:20",,"2024-01-18 11:35:00",1600031048,"2024-02-06 18:09:24","2024-01-22 16:05:00",,"1025-BLDG-SUPPLIES(JANUARY)        ",4,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,142.12,"2024-01-31 00:00:00","2024-01"
482639,1082,"1G","Work Completed","Supplies","2023-12-07 07:39:31",,"2024-01-29 12:52:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:52:00",,"1082/1G/VAC/CABINETS               ",1,"05-01650m       ","Countertop 48 w/ MEASUREMENTS",243,243,"2024-01-31 00:00:00","2024-01"
485201,3520,"6B","Work Completed","Supplies","2024-01-18 09:50:35",,"2024-01-29 12:00:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:00:00",,"3520/6B/VAC/CABINETS               ",1,"05-02550        ","Filler 3x84",116.1,116.1,"2024-01-31 00:00:00","2024-01"
485201,3520,"6B","Work Completed","Supplies","2024-01-18 09:50:35",,"2024-01-29 12:00:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:00:00",,"3520/6B/VAC/CABINETS               ",1,"05-04400        ","Wall Cab 36/30",305.9,305.9,"2024-01-31 00:00:00","2024-01"
485201,3520,"6B","Work Completed","Supplies","2024-01-18 09:50:35",,"2024-01-29 12:00:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:00:00",,"3520/6B/VAC/CABINETS               ",1,"05-03550        ","Wall Cab 21/30",204.7,204.7,"2024-01-31 00:00:00","2024-01"
485201,3520,"6B","Work Completed","Supplies","2024-01-18 09:50:35",,"2024-01-29 12:00:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:00:00",,"3520/6B/VAC/CABINETS               ",1,"05-03400        ","Wall cab 18/30",184,184,"2024-01-31 00:00:00","2024-01"
485201,3520,"6B","Work Completed","Supplies","2024-01-18 09:50:35",,"2024-01-29 12:00:00",1600031048,"2024-02-06 18:09:24","2024-01-25 12:00:00",,"3520/6B/VAC/CABINETS               ",1,"05-00925        ","Blind Base Cabinet BLB 45/48",440.1,440.1,"2024-01-31 00:00:00","2024-01"
484895,3528,"2F","Work Completed","Supplies","2024-01-12 10:26:29",,"2024-01-17 10:19:00",1600031048,"2024-02-06 18:09:24","2024-01-25 11:53:00",,"3528-2F-CABINETS                   ",1,"05-00920        ","Blind Base Cabinet BLB 39/42",378,378,"2024-01-31 00:00:00","2024-01"
484895,3528,"2F","Work Completed","Supplies","2024-01-12 10:26:29",,"2024-01-17 10:19:00",1600031048,"2024-02-06 18:09:24","2024-01-25 11:53:00",,"3528-2F-CABINETS                   ",1,"05-02800        ","Sink Base 36",388.8,388.8,"2024-01-31 00:00:00","2024-01"
484895,3528,"2F","Work Completed","Supplies","2024-01-12 10:26:29",,"2024-01-17 10:19:00",1600031048,"2024-02-06 18:09:24","2024-01-25 11:53:00",,"3528-2F-CABINETS                   ",1,"05-04800        ","Blind Wall Cabinet BLW 24/2730",244.95,244.95,"2024-01-31 00:00:00","2024-01"
484895,3528,"2F","Work Completed","Supplies","2024-01-12 10:26:29",,"2024-01-17 10:19:00",1600031048,"2024-02-06 18:09:24","2024-01-25 11:53:00",,"3528-2F-CABINETS                   ",1,"05-04301        ","Wall Cab 33/18",207,207,"2024-01-31 00:00:00","2024-01"
484895,3528,"2F","Work Completed","Supplies","2024-01-12 10:26:29",,"2024-01-17 10:19:00",1600031048,"2024-02-06 18:09:24","2024-01-25 11:53:00",,"3528-2F-CABINETS                   ",1,"05-02500        ","Countertop (Custom)priced per order",529,529,"2024-01-31 00:00:00","2024-01"
484895,3528,"2F","Work Completed","Supplies","2024-01-12 10:26:29",,"2024-01-17 10:19:00",1600031048,"2024-02-06 18:09:24","2024-01-25 11:53:00",,"3528-2F-CABINETS                   ",2,"05-02530        ","Toe Kick",59.4,118.8,"2024-01-31 00:00:00","2024-01"
485289,1059,"1-3G","Work Completed","Supplies","2024-01-18 14:27:46",,"2024-01-18 14:27:00",1600031048,"2024-02-06 18:09:24","2024-01-23 08:51:00",,"1059-1-3G-WINDOW GUARDS            ",2,"40-05000        ","Guard, Window Med 22-38 5 bar",35.8,71.6,"2024-01-31 00:00:00","2024-01"
485289,1059,"1-3G","Work Completed","Supplies","2024-01-18 14:27:46",,"2024-01-18 14:27:00",1600031048,"2024-02-06 18:09:24","2024-01-23 08:51:00",,"1059-1-3G-WINDOW GUARDS            ",1,"del             ","DELIVERY CHARGE",30,30,"2024-01-31 00:00:00","2024-01"
485493,1976,"BLDG","Work Completed","Supplies","2024-01-22 10:45:01",,"2024-01-22 10:45:00",1600031048,"2024-02-06 18:09:24","2024-01-24 14:36:00",,"1976-SUPPLIES                      ",6,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,225,"2024-01-31 00:00:00","2024-01"
485493,1976,"BLDG","Work Completed","Supplies","2024-01-22 10:45:01",,"2024-01-22 10:45:00",1600031048,"2024-02-06 18:09:24","2024-01-24 14:36:00",,"1976-SUPPLIES                      ",1,"30-00100        ","Compound, joint 5 gallon",29.69,29.69,"2024-01-31 00:00:00","2024-01"
485248,1006,"BLDG","Work Completed","Supplies","2024-01-18 11:31:44",,"2024-01-18 11:31:00",1600031048,"2024-02-06 18:09:24","2024-01-19 16:37:00",,"1006-BLDG-Supplies                 ",10,"40-04175        ","Calcium Chloride Pellets 50lbs",24.25,242.5,"2024-01-31 00:00:00","2024-01"
484534,1705,"5A","Work Completed","APH-Plumbing","2024-01-08 14:01:39",,"2024-01-08 14:01:00",1600031049,"2024-02-06 18:12:27","2024-02-09 20:37:00",,"1705-5A-LEAK INTO 4A               ",1,"36-00150        ","11/2X12 WASTE BEND 17 GUAGE       TUBWBR1217",25.38,25.38,"2024-01-31 00:00:00","2024-01"
484266,3513,"BOILER","Work Completed","APH-Boiler","2024-01-04 11:42:48",,"2024-01-04 11:42:00",1600031050,"2024-02-06 18:13:55","2024-01-04 15:18:00",,"3513-BOILER-COIL GASKET            ",1,"aph_boiler      ","APH BOILER SERVICES",2890,2890,"2024-01-31 00:00:00","2024-01"
484844,1004,"5C","Work Completed","Repairs","2024-01-11 14:52:19",,"2024-01-26 14:52:00",1600031116,"2024-02-16 15:53:49","2024-01-26 10:58:00",,"1004-5c - bathroon sink            ",1,230             ,"Install a new bathroom vanity supplied by the super",150,150,"2024-01-31 00:00:00","2024-01"
484196,3532,"1G","Work Completed","Repairs","2024-01-03 13:21:26",,"2024-01-10 10:53:00",1600031116,"2024-02-16 15:53:49","2024-01-10 11:48:00",,"3532-1G COURT STIP REPAIRS         ",52,310             ,"SQFT    Install a new floor in bedroom #1 using underlayment and LVT.",10.5,546,"2024-01-31 00:00:00","2024-01"
484196,3532,"1G","Work Completed","Repairs","2024-01-03 13:21:26",,"2024-01-10 10:53:00",1600031116,"2024-02-16 15:53:49","2024-01-10 11:48:00",,"3532-1G COURT STIP REPAIRS         ",52,300             ,"SQFT   Demo the bedroom #1 floor",3.65,189.8,"2024-01-31 00:00:00","2024-01"
484196,3532,"1G","Work Completed","Repairs","2024-01-03 13:21:26",,"2024-01-10 10:53:00",1600031116,"2024-02-16 15:53:49","2024-01-10 11:48:00",,"3532-1G COURT STIP REPAIRS         ",1,,"please use VCT undelayment is good",0,0,"2024-01-31 00:00:00","2024-01"
484156,3522,"4A","Work Completed","Repairs","2024-01-03 10:37:36",,"2024-01-16 10:37:00",1600031116,"2024-02-16 15:53:49","2024-01-16 11:45:00",,"3522-4A-REPAIR                     ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-01-31 00:00:00","2024-01"
484156,3522,"4A","Work Completed","Repairs","2024-01-03 10:37:36",,"2024-01-16 10:37:00",1600031116,"2024-02-16 15:53:49","2024-01-16 11:45:00",,"3522-4A-REPAIR                     ",1,,"INSTALL NEW MEDICINE CABINET",75,75,"2024-01-31 00:00:00","2024-01"
483968,1192,54,"Work Completed","Repairs","2023-12-29 10:58:36",,"2024-01-04 13:33:00",1600031116,"2024-02-16 15:53:49","2024-01-04 11:53:00",,"1192 - 54 - Mildew Prev Prime-Paint",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-01-31 00:00:00","2024-01"
484196,3532,"1G","Work Completed","Repairs","2024-01-03 13:21:26",,"2024-01-10 10:53:00",1600031116,"2024-02-16 15:53:49","2024-01-10 11:48:00",,"3532-1G COURT STIP REPAIRS         ",1,489             ,"Install a new 30""x80""  prehung door to the entrance of bedroom #2 complete w/ a privacy lock",425,425,"2024-01-31 00:00:00","2024-01"
485437,1701,"2C","Work Completed","Repairs","2024-01-19 13:18:48",,"2024-01-26 13:18:00",1600031116,"2024-02-16 15:53:49","2024-01-26 11:18:00",,"1701-2C-REPAIRS                    ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-01-31 00:00:00","2024-01"
484160,3522,"3A","Work Completed","Repairs","2024-01-03 10:42:14",,"2024-01-25 10:42:00",1600031116,"2024-02-16 15:53:49","2024-01-25 11:28:00",,"3522-3A-REPAIRS                    ",8,270             ,"SQFT    Skimcoat the ceiling in the bathroom",3,24,"2024-01-31 00:00:00","2024-01"
484160,3522,"3A","Work Completed","Repairs","2024-01-03 10:42:14",,"2024-01-25 10:42:00",1600031116,"2024-02-16 15:53:49","2024-01-25 11:28:00",,"3522-3A-REPAIRS                    ",5,265             ,"SQFT    Skimcoat the walls in the bathroom",3,15,"2024-01-31 00:00:00","2024-01"
484160,3522,"3A","Work Completed","Repairs","2024-01-03 10:42:14",,"2024-01-25 10:42:00",1600031116,"2024-02-16 15:53:49","2024-01-25 11:28:00",,"3522-3A-REPAIRS                    ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-01-31 00:00:00","2024-01"
484728,1860,"1860-3N","Work Completed","Repairs","2024-01-10 11:26:54",,"2024-01-11 11:26:00",1600031116,"2024-02-16 15:53:49","2024-01-11 17:16:00",,"1860-3n- Vanity install            ",1,"35-00050        ","DELTA SINGLE LEVER BATH FAUCET includes speedy connect #520 MPU-DST",120,120,"2024-01-31 00:00:00","2024-01"
