WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt
467483,2022,708,"Work Completed","Supplies","2023-04-05 11:34:48",,"04/05/2023 11:34:00","2023-04-06 10:18:00",,"2022-708-PAINT SUPPLIES            ",2,"30-01400        ","Tape, Masking",6.44,12.88
467483,2022,708,"Work Completed","Supplies","2023-04-05 11:34:48",,"04/05/2023 11:34:00","2023-04-06 10:18:00",,"2022-708-PAINT SUPPLIES            ",1,"40-04500        ","Deterg Cleaner Degreaser",7.1,7.1
467483,2022,708,"Work Completed","Supplies","2023-04-05 11:34:48",,"04/05/2023 11:34:00","2023-04-06 10:18:00",,"2022-708-PAINT SUPPLIES            ",1,"del             ","DELIVERY CHARGE",30,30
467485,1029,"1-BOIL","Work Completed","Oil","2023-04-05 11:43:21",,"04/05/2023 12:18:00","2023-04-05 12:18:00",,"1029 - 1-Boiler -check leaky boiler",1,"boiler          ","BOILER SERVICES",275,275
467485,1029,"1-BOIL","Work Completed","Oil","2023-04-05 11:43:21",,"04/05/2023 12:18:00","2023-04-05 12:18:00",,"1029 - 1-Boiler -check leaky boiler",0,,":Tax Amount",0,0
467491,1976,"BLDG","Work Completed","Supplies","2023-04-05 12:13:02",,"04/05/2023 12:13:00","2023-04-06 09:50:00",,"1976-BLDG-SUPPLIES                 ",1,"30-00100        ","Compound, joint 5 gallon",29.69,29.69
467491,1976,"BLDG","Work Completed","Supplies","2023-04-05 12:13:02",,"04/05/2023 12:13:00","2023-04-06 09:50:00",,"1976-BLDG-SUPPLIES                 ",1,"10-03300        ","Saddle, Marble Bathroom 4 X 24",25.65,25.65
467491,1976,"BLDG","Work Completed","Supplies","2023-04-05 12:13:02",,"04/05/2023 12:13:00","2023-04-06 09:50:00",,"1976-BLDG-SUPPLIES                 ",1,"50-00200        ","Grout, Floor (25lb Bags)",33.41,33.41
467491,1976,"BLDG","Work Completed","Supplies","2023-04-05 12:13:02",,"04/05/2023 12:13:00","2023-04-06 09:50:00",,"1976-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30
467495,3552,"4D","Work Completed","Supplies","2023-04-05 12:48:18",,"04/05/2023 12:48:00","2023-04-06 10:10:00",,"3552-4d-CAULKING                   ",2,"10-00200        ","LATEX CAULKING 1 TUBE",6.06,12.12
467498,3540,"2D","Scheduled","Supplies","2023-04-05 13:15:45",,"04/05/2023 13:15:00","2023-04-06 09:53:00",,"3540-2d-combo alarms               ",2,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",53.93,107.86
467500,1028,"1D","Canceled","Repairs","2023-04-05 14:18:40",,,,,"1028-1D-POST PLUMBING              ",6,261             ,"SQFT Repair the  ShowerBody wall with  wonderboard, 4x4 white  wall tiles, & grout",29.4,176.4
467502,1082,"2D","Work Completed","Supplies","2023-04-05 15:52:43",,"04/06/2023 10:17:00","2023-04-06 10:17:00",,"1082-2D-SUPPLIES                   ",0,,":Tax Amount",0,0
467502,1082,"2D","Work Completed","Supplies","2023-04-05 15:52:43",,"04/06/2023 10:17:00","2023-04-06 10:17:00",,"1082-2D-SUPPLIES                   ",1,"35-01100        ","P Trap, CP tube and traps 1 1/2",27.93,27.93
467502,1082,"2D","Work Completed","Supplies","2023-04-05 15:52:43",,"04/06/2023 10:17:00","2023-04-06 10:17:00",,"1082-2D-SUPPLIES                   ",1,"del             ","DELIVERY CHARGE",30,30
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",0,,":Tax Amount",0,0
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",1,"35-00200        ","Duo Strainers",14,14
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",1,"35-01400        ","Sink, Stainless Steel 25",66,66
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",1,"50-02500        ","Tile, Towel Bar (complete)",12.9,12.9
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",1,"10-03400        ","Saddle, Marble Entry 4'' X 36''",39.15,39.15
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",2,"20-00587        ","Plate, A.C. (single, white)",1.3,2.6
467505,1006,"3A","Work Completed","Supplies","2023-04-06 07:24:02",,"04/05/2023 10:14:00","2023-04-06 10:14:00",,"1006 - 3A - Vacancy supplies       ",1,"del             ","DELIVERY CHARGE",30,30
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",12,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,450
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,213.18
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,215.76
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",3,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,124.41
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",3,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,43.53
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"40-03850        ","Bleach, 1 gallon",4.89,29.34
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",3,"40-04250        ","Caulking, Bathroom Silicone (white)",12.95,38.85
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"35-01086        ","Pipe Elbow 90, 18",10.95,65.7
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",3.5,21
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",1,"50-00650        ","Thinset (50lb Bags)",32.25,32.25
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",0,,":Tax Amount",0,0
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"35-01050        ","Joni Bolts SOS",2.62,15.72
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",6,"35-01000        ","Hunter Ball Cock Flush Kit",12.72,76.32
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",8,"35-01550        ","Speedy Conn., flex 36",6.08,48.64
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",2,"30-00100        ","Compound, joint 5 gallon",29.69,59.38
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",1,"30-01100        ","Plaster, white (25lb bags)",26,26
467507,5032,"BLDG","Work Completed","Supplies","2023-04-06 08:50:51",,"04/10/2023 11:37:00","2023-04-10 11:37:00",,"5032-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30
467518,1704,"5B","Work Completed","Plumbing","2023-04-06 09:35:52",,"04/06/2023 09:35:00","2023-04-06 08:40:00",,"1704-5B-HEATER COVERS              ",0,,":Tax Amount",0,0
467518,1704,"5B","Work Completed","Plumbing","2023-04-06 09:35:52",,"04/06/2023 09:35:00","2023-04-06 08:40:00","mhagan      ","1704-5B-HEATER COVERS              ",0,,"",0,0
467518,1704,"5B","Work Completed","Plumbing","2023-04-06 09:35:52",,"04/06/2023 09:35:00","2023-04-06 08:40:00",,"1704-5B-HEATER COVERS              ",1,"plumbing        ","PLUMBING SERVICES",1410,1410
467520,3504,"2B","Work Completed","Plumbing","2023-04-06 09:50:09",,"04/06/2023 09:50:00","2023-04-06 12:08:00","mhagan      ","3504-2b-toliet clog                ",0,,"",0,0
467520,3504,"2B","Work Completed","Plumbing","2023-04-06 09:50:09",,"04/06/2023 09:50:00","2023-04-06 12:08:00",,"3504-2b-toliet clog                ",1,"plumbing        ","PLUMBING SERVICES",755,755
467527,3518,"2B","Work Completed","Repairs","2023-04-06 10:22:27",,"04/13/2023 13:08:00","2023-04-13 14:36:00","jbatista    ","3518-2B-subsidy violation          ",0,,"",0,0
467527,3518,"2B","Work Completed","Repairs","2023-04-06 10:22:27",,"04/13/2023 13:08:00","2023-04-13 14:36:00",,"3518-2B-subsidy violation          ",1,002             ,"ADD'L WORK NEEDED",66,66
467527,3518,"2B","Work Completed","Repairs","2023-04-06 10:22:27",,"04/13/2023 13:08:00","2023-04-13 14:36:00",,"3518-2B-subsidy violation          ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180
467527,3518,"2B","Work Completed","Repairs","2023-04-06 10:22:27",,"04/13/2023 13:08:00","2023-04-13 14:36:00",,"3518-2B-subsidy violation          ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
467527,3518,"2B","Work Completed","Repairs","2023-04-06 10:22:27",,"04/13/2023 13:08:00","2023-04-13 14:36:00",,"3518-2B-subsidy violation          ",1,385             ,"Scrape, plaster, paint the complete bedroom #1",325,325
467527,3518,"2B","Work Completed","Repairs","2023-04-06 10:22:27",,"04/13/2023 13:08:00","2023-04-13 14:36:00",,"3518-2B-subsidy violation          ",2,805             ,"Two coats are required, per room",150,300
467533,3507,"2B","Work Completed","Supplies","2023-04-06 10:49:47",,"04/18/2023 10:49:00","2023-04-18 11:16:00",,"3507-2B-SUPPLIES                   ",1,"35-02079        ","19 X 25 COMBO SINK/ VANITY",323.33,323.33
467533,3507,"2B","Work Completed","Supplies","2023-04-06 10:49:47",,"04/18/2023 10:49:00","2023-04-18 11:16:00",,"3507-2B-SUPPLIES                   ",1,"35-00700        ","Bathroom Deck Faucet 43-431",147.83,147.83
467533,3507,"2B","Work Completed","Supplies","2023-04-06 10:49:47",,"04/18/2023 10:49:00","2023-04-18 11:16:00",,"3507-2B-SUPPLIES                   ",1,"35-01100        ","P Trap, CP tube and traps 1 1/2",27.93,27.93
467533,3507,"2B","Work Completed","Supplies","2023-04-06 10:49:47",,"04/18/2023 10:49:00","2023-04-18 11:16:00",,"3507-2B-SUPPLIES                   ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9
467533,3507,"2B","Work Completed","Supplies","2023-04-06 10:49:47",,"04/18/2023 10:49:00","2023-04-18 11:16:00",,"3507-2B-SUPPLIES                   ",1,"35-01087        ","Pipe Elbow 90, 24",13.5,13.5
467536,3507,"2B","Work Completed","Plumbing","2023-04-06 10:56:01",,"04/27/2023 10:56:00","2023-04-27 10:18:00","sepulved    ","3507-2B-STOPPAGE                   ",0,,"",0,0
467536,3507,"2B","Work Completed","Plumbing","2023-04-06 10:56:01",,"04/27/2023 10:56:00","2023-04-27 10:18:00",,"3507-2B-STOPPAGE                   ",1,"plumbing        ","PLUMBING SERVICES",1150,1150
467538,3507,"2B","Work Completed","Repairs","2023-04-06 11:03:47",,"04/06/2023 11:03:00","2023-04-06 08:29:00",,"3507-2B-3 YEAR PAINT               ",1,002             ,"ADD'L WORK NEEDED",641,641
467538,3507,"2B","Work Completed","Repairs","2023-04-06 11:03:47",,"04/06/2023 11:03:00","2023-04-06 08:29:00",,"3507-2B-3 YEAR PAINT               ",5,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1625
467538,3507,"2B","Work Completed","Repairs","2023-04-06 11:03:47",,"04/06/2023 11:03:00","2023-04-06 08:29:00",,"3507-2B-3 YEAR PAINT               ",5,805             ,"Two coats are required, per room",150,750
467538,3507,"2B","Work Completed","Repairs","2023-04-06 11:03:47",,"04/06/2023 11:03:00","2023-04-06 08:29:00",,"3507-2B-3 YEAR PAINT               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
467538,3507,"2B","Work Completed","Repairs","2023-04-06 11:03:47",,"04/06/2023 11:03:00","2023-04-06 08:29:00",,"3507-2B-3 YEAR PAINT               ",1,,"1 BEDROOM REQUIRES PRIME",175,175
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00","laracons    ","3507-2B-REPAIRS                    ",0,,"",0,0
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,002             ,"ADD'L WORK NEEDED",336.1,336.1
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,,"REMOVE RANGE FROM OVER STOVE",50,50
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,225             ,"Demo the bathroom vanity",60,60
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,230             ,"Install a new bathroom vanity supplied by the super",150,150
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,290             ,"Regrout & recaulk bathtub tile area",215,215
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,,"3RD BEDROOM DOOR ADJUST LATCH SO DOOR CLOSES",50,50
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,,"F/I BEDROOM CLOSET DOOR SIZE 17.5 X 80",425,425
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",160,310             ,"SQFT    Install a new floor in bedroom #1 using underlayment and VCT.",9.3,1488
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,394             ,"Install a new 28""x80"" prehung closet door for bedroom #1 complete w/ a privacy lock.",425,425
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",16,300             ,"SQFT   Demo the bedroom #1 floor",3.65,58.4
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",16,,"REPAIR WITH PRE FINISHED OAK",21.45,343.2
467540,3507,"2B","Work Completed","Repairs","2023-04-06 11:07:09",,"04/06/2023 11:07:00","2023-04-06 08:47:00",,"3507-2B-REPAIRS                    ",1,,"FILL IN BOTTOM OF CABINET AT KITCHEN NEXT TO TOE KICK",50,50
467576,3502,51,"Work Completed","Plumbing","2023-04-06 15:54:20",,"04/06/2023 15:54:00","2023-04-06 11:55:00","mhagan      ","3502-51-SHOWER BODY LEAK           ",0,,"",0,0
467576,3502,51,"Work Completed","Plumbing","2023-04-06 15:54:20",,"04/06/2023 15:54:00","2023-04-06 11:55:00",,"3502-51-SHOWER BODY LEAK           ",1,"plumbing        ","PLUMBING SERVICES",497,497
467577,1087,"2B","Work Completed","Plumbing","2023-04-06 15:57:26",,"04/21/2023 15:57:00","2023-04-21 11:40:00","mhagan      ","1087-2B FIRE APT/PLUMBING          ",0,,"",0,0
467577,1087,"2B","Work Completed","Plumbing","2023-04-06 15:57:26",,"04/21/2023 15:57:00","2023-04-21 11:40:00",,"1087-2B FIRE APT/PLUMBING          ",1,"plumbing        ","PLUMBING SERVICES",6000,6000
467577,1087,"2B","Work Completed","Plumbing","2023-04-06 15:57:26",,"04/21/2023 15:57:00","2023-04-21 11:40:00",,"1087-2B FIRE APT/PLUMBING          ",0,,":Tax Amount",0,0
467578,1087,"1C","Work Completed","APH-Plumbing","2023-04-06 15:59:21",,"05/03/2023 15:59:00","2023-05-03 14:24:00","mhagan      ","1087-1C-FIRE APT/PIPES INSPECTION  ",0,,"",0,0
467578,1087,"1C","Work Completed","APH-Plumbing","2023-04-06 15:59:21",,"05/03/2023 15:59:00","2023-05-03 14:24:00",,"1087-1C-FIRE APT/PIPES INSPECTION  ",1,"aph-plumbing    ","APH PLUMBING SERVICES",8000,8000
467578,1087,"1C","Work Completed","APH-Plumbing","2023-04-06 15:59:21",,"05/03/2023 15:59:00","2023-05-03 14:24:00",,"1087-1C-FIRE APT/PIPES INSPECTION  ",0,,":Tax Amount",0,0
467592,3518,"1A","Work Completed","Supplies","2023-04-07 10:07:43",,"04/10/2023 11:35:00","2023-04-10 11:35:00",,"3518-1A-subsidy viol. supplies     ",1,"30-00300        ","Paint,#160 2 gallon (white)",59.4,59.4
467592,3518,"1A","Work Completed","Supplies","2023-04-07 10:07:43",,"04/10/2023 11:35:00","2023-04-10 11:35:00",,"3518-1A-subsidy viol. supplies     ",1,"35-00600        ","Kitchen Deck Faucet 42-406",161.33,161.33
467592,3518,"1A","Work Completed","Supplies","2023-04-07 10:07:43",,"04/10/2023 11:35:00","2023-04-10 11:35:00",,"3518-1A-subsidy viol. supplies     ",1,"35-00700        ","Bathroom Deck Faucet 43-431",147.83,147.83
467592,3518,"1A","Work Completed","Supplies","2023-04-07 10:07:43",,"04/10/2023 11:35:00","2023-04-10 11:35:00",,"3518-1A-subsidy viol. supplies     ",1,"20-00580        ","Fixture, Kitchen-Hall-Liv-Bed w/out pullchain",14.95,14.95
467592,3518,"1A","Work Completed","Supplies","2023-04-07 10:07:43",,"04/10/2023 11:35:00","2023-04-10 11:35:00",,"3518-1A-subsidy viol. supplies     ",1,"30-00800        ","Paint, Primer all-in-all  1 gallon",80.93,80.93
467596,3518,"BLDG","Canceled","Repairs","2023-04-07 10:09:36",,,,,"3518-bldg-subsidy viol.-hallway    ",1,,"scrape plaster and paint building hallway ceiling on 1st floor",0,0
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",1,"35-00600        ","Kitchen Deck Faucet 42-406",161.33,161.33
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",1,"35-00200        ","Duo Strainers",14,14
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",1,"35-01101        ","P TRAP KITCHEN",23.31,23.31
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",2,"35-01550        ","Speedy Conn., flex 36",6.08,12.16
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",1,"35-01400        ","Sink, Stainless Steel 25",66,66
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",1,"35-01086        ","Pipe Elbow 90, 18",10.95,10.95
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",1,"35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",9,9
467604,1371,"3A","Work Completed","Supplies","2023-04-07 10:42:29",,"04/10/2023 11:40:00","2023-04-10 11:40:00",,"1371-3A Kitchen sink               ",0,,":Tax Amount",0,0
467609,1097,"2B","Scheduled","Repairs","2023-04-07 10:53:57",,"04/07/2023 10:53:57",,,"1097-2B-PLUMBING                   ",0,,,0,0
467610,1055,"BLDG","Work Completed","Supplies","2023-04-07 11:16:02",,"04/10/2023 11:36:00","2023-04-10 11:36:00",,"1055-BLDG-SUPPLIES                 ",0,,":Tax Amount",0,0
467610,1055,"BLDG","Work Completed","Supplies","2023-04-07 11:16:02",,"04/10/2023 11:36:00","2023-04-10 11:36:00",,"1055-BLDG-SUPPLIES                 ",9,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,337.5
