YardiMM2PODetID,PONumber,WONumber,VendorCode,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,POAmount,WOAndInvoiceAmt,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client,Date1,Date2
62504,51236   ,,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",25,25,25,0,"2024-09-19 00:00:00","2024-09-19 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62779,51237   ,,"cen1        ","Century Maintenance",4,"CoOp-Inventory",11.69,46.76,330.25,0,"2024-09-19 00:00:00","2024-09-19 00:00:00","10-00375        ","Door Knob , Brass",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62780,51237   ,,"cen1        ","Century Maintenance",1,"CoOp-Inventory",85.49,85.49,330.25,0,"2024-09-19 00:00:00","2024-09-19 00:00:00","10-00850        ","Slab Door, 34 x 80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62595,51238   ,,"rit1        ","RITZ PAINT",1,"CoOp-Inventory",225,225,254.95,0,"2024-09-19 00:00:00","2024-09-19 00:00:00","30-00450        ","Paint, Battleship Grey, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62506,51238   ,,"rit1        ","RITZ PAINT",1,"CoOp-Inventory",29.95,29.95,254.95,0,"2024-09-19 00:00:00","2024-09-19 00:00:00","10-00100        ","Adhesive Glue VCT (1 gallon)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62507,51239   ,502319  ,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",48,48,48,4276.16,"2024-09-19 00:00:00","2024-09-19 00:00:00","material        ","Misc","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62508,51240   ,504032  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",2553.12,2553.12,2553.12,5902.47,"2024-09-19 00:00:00","2024-09-19 00:00:00","material        ","Misc","Criscuolo Homes LP, 1104 East Tremont Avenue","2024-03-01 00:00:00","2025-05-01 00:00:00"
62518,51242   ,502445  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",949,949,949,1281.15,"2024-09-19 00:00:00","2024-09-26 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 353 CYPRESS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62519,51243   ,503962  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",647,647,647,736.25,"2024-09-19 00:00:00","2024-09-30 00:00:00","material        ","Misc","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62520,51244   ,501555  ,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",594.8,594.8,594.8,2295,"2024-09-19 00:00:00","2024-09-20 00:00:00","material        ","Misc","BEACON MEWS LLC, 34 WEST 139TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62521,51245   ,501337  ,"rit1        ","RITZ PAINT",1,"Subcontractor-Maintenance",553.8,553.8,553.8,1600,"2024-09-19 00:00:00","2024-09-20 00:00:00","material        ","Misc","BEACON MEWS LLC, 34 WEST 139TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62522,51246   ,502328  ,"qua2        ","QUALITY TILE CORPORATION",1,"Subcontractor-Maintenance",157.32,157.32,157.32,21353.8,"2024-09-19 00:00:00","2024-09-23 00:00:00","material        ","Misc","LARKSPUR LLC, 304 W 117TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62523,51247   ,503998  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",109.09,109.09,109.09,1784.66,"2024-09-19 00:00:00","2024-09-19 00:00:00","material        ","Misc","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62524,51248   ,503557  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2052,2052,2052,2779,"2024-09-19 00:00:00","2024-10-22 00:00:00","material        ","Misc","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","2024-03-01 00:00:00","2025-05-01 00:00:00"
62527,51249   ,501032  ,"cen1        ","Century Maintenance",1,"Canceled",100,100,100,14243.94,"2024-09-20 00:00:00",,"material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 353 CYPRESS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62528,51250   ,502328  ,"rit1        ","RITZ PAINT",1,"Subcontractor-Maintenance",477.65,477.65,477.65,21353.8,"2024-09-20 00:00:00","2024-09-20 00:00:00","material        ","Misc","LARKSPUR LLC, 304 W 117TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62529,51251   ,503600  ,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",35,35,35,2169.2,"2024-09-20 00:00:00","2024-09-19 00:00:00","material        ","Misc","KAMOL ASSOCIATES LP, 547 WEST 186TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
62531,51252   ,501713  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",113.98,113.98,113.98,1881,"2024-09-20 00:00:00","2024-09-20 00:00:00","material        ",501713,"555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62532,51253   ,502422  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",401.75,401.75,401.75,2194.32,"2024-09-20 00:00:00","2024-09-20 00:00:00","material        ","Misc","PROSPECT DEVELOPMENT GROUP L.P, 1418 PROSPECT AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62544,51255   ,503999  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",305.59,305.59,305.59,1327.34,"2024-09-23 00:00:00","2024-09-23 00:00:00","material        ","Misc","12-16 ARDEN ASSOCIATES, LLC, 12-16 ARDEN STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
62545,51256   ,504148  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",51.75,51.75,51.75,520,"2024-09-23 00:00:00","2024-09-23 00:00:00","material        ","Misc","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62546,51257   ,,"rit1        ","RITZ PAINT",2,"Maintenance-Inventory",150,300,325,0,"2024-09-23 00:00:00","2024-09-23 00:00:00","30-00220        ","Paint, Navajo White, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62753,51257   ,,"rit1        ","RITZ PAINT",1,"Maintenance-Inventory",25,25,325,0,"2024-09-23 00:00:00","2024-09-23 00:00:00","50-00100        ","Cement, Portland (94lb Bags)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62547,51258   ,502052  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",98.98,98.98,98.98,1435.9,"2024-09-23 00:00:00","2024-09-23 00:00:00","material        ","Misc","PROSPECT DEVELOPMENT GROUP L.P., 1339 PROSPECT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62548,51259   ,504171  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",816.82,816.82,816.82,2200,"2024-09-23 00:00:00","2024-09-23 00:00:00","material        ",504171,"HARLEM DOWLING ALEMBIC LLC, 2139 ADAM CLAYTON POWELL JR. BLVD","2024-03-01 00:00:00","2025-05-01 00:00:00"
62549,51260   ,501436  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",42.66,42.66,42.66,2470.82,"2024-09-23 00:00:00","2024-09-24 00:00:00","material        ",501436,"HARLEM DOWLING ALEMBIC LLC, 2139 ADAM CLAYTON POWELL JR. BLVD","2024-03-01 00:00:00","2025-05-01 00:00:00"
62551,51261   ,501032  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",33.27,33.27,33.27,14243.94,"2024-09-24 00:00:00","2024-09-24 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 353 CYPRESS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62552,51262   ,503718  ,"rit1        ","RITZ PAINT",1,"Subcontractor-Maintenance",566.55,566.55,566.55,3285,"2024-09-24 00:00:00","2024-09-30 00:00:00","material        ","Misc","LARKSPUR LLC, 304 W 117TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62553,51263   ,,"rit1        ","RITZ PAINT",20,"Maintenance-Inventory",120,2400,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00400        ","Paint, 160, 5-gallon (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62554,51263   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",48,480,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00300        ","Paint, 160, 2-gallon (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62555,51263   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",120,1200,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62556,51263   ,,"rit1        ","RITZ PAINT",15,"Maintenance-Inventory",120,1800,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00680        ","Paint, Linen White SG, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62557,51263   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",150,1500,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00255        ","China White, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62558,51263   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",120,1200,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00835        ","Paint, Flat White, 5-gallon (Ben.Moore)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62559,51263   ,,"rit1        ","RITZ PAINT",72,"Maintenance-Inventory",2,144,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00900        ","Paint, Roller, 9""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62560,51263   ,,"rit1        ","RITZ PAINT",40,"Maintenance-Inventory",6,240,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-01000        ","Paint, Handle, 9""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62561,51263   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",5,240,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-01350        ","Duct Tape",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62562,51263   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",7.5,360,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","40-04250        ","Caulking, Bathroom Silicone, White",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62563,51263   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",4,192,10236,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","10-00200        ","Latex Caulk, 1 Tube (10.1 Fl Oz)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62564,51264   ,,"rit1        ","RITZ PAINT",1,"CoOp-Inventory",225,225,250,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","30-00450        ","Paint, Battleship Grey, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62754,51264   ,,"rit1        ","RITZ PAINT",1,"CoOp-Inventory",25,25,250,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","10-04100        ","Sheetrock, Green 1/2''",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62567,51266   ,504221  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",152.23,152.23,152.23,973.49,"2024-09-24 00:00:00","2024-09-24 00:00:00","material        ",504221,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 285 BROOK AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62568,51267   ,503193  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",35.99,35.99,35.99,390,"2024-09-24 00:00:00","2024-09-25 00:00:00","material        ","Misc","AHC HDFC, 1888 ARTHUR AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62569,51268   ,,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",224.15,224.15,224.15,0,"2024-09-24 00:00:00","2024-09-24 00:00:00","36-00850        ","GERBER 49-730 SHOWER BODY       


GEBG49730",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62570,51269   ,504280  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",64.24,64.24,64.24,1283,"2024-09-24 00:00:00","2024-09-24 00:00:00","material        ","Misc","WASHINGTON HEIGHTS M.H.A HDFC, 11 BROADWAY TERRACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62571,51270   ,504253  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",100.17,100.17,100.17,1365,"2024-09-24 00:00:00","2024-09-24 00:00:00","material        ","Misc","Fairmont Place HDFC	, 793 Fairmount Place","2024-03-01 00:00:00","2025-05-01 00:00:00"
62574,51271   ,504280  ,"ape1        ","APEX SUPPLY CO., INC.",1,"Boiler-COGS",34.89,34.89,34.89,1283,"2024-09-24 00:00:00","2024-09-24 00:00:00","material        ",504280,"WASHINGTON HEIGHTS M.H.A HDFC, 11 BROADWAY TERRACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62577,51273   ,503560  ,"cen1        ","Century Maintenance",2,"Maintenance-COGS",80.99,161.98,242.97,990,"2024-09-25 00:00:00","2024-09-25 00:00:00","10-00650        ","Slab Door, 30 x 80","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
62578,51273   ,503560  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",80.99,80.99,242.97,990,"2024-09-25 00:00:00","2024-09-25 00:00:00","10-00550        ","Slab Door, 28 x 80","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
62579,51274   ,,"cen1        ","Century Maintenance",100,"Maintenance-Inventory",1.35,135,283.5,0,"2024-09-25 00:00:00","2024-09-25 00:00:00","20-00810        ","Plate, Single Wall Toggle (White)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62580,51274   ,,"cen1        ","Century Maintenance",2,"Maintenance-Inventory",74.25,148.5,283.5,0,"2024-09-25 00:00:00","2024-09-25 00:00:00","36-01000        ","GERBER 41-818 TRIP LEVER       

GEBG41818",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62581,51275   ,475380  ,"hf1         ","HF Design",288,"Subcontractor-Maintenance",45.93,13227.84,13227.84,37560,"2024-09-25 00:00:00","2024-11-14 00:00:00","50-02660        ","SAND HARBOR LVT","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
62583,51276   ,,"rit1        ","RITZ PAINT",12,"Maintenance-COGS",2.5,30,30,0,"2024-09-25 00:00:00","2024-09-25 00:00:00","20-00595        ","Plate, Combo Duplex and AC",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62618,51277   ,487688  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",713.35,713.35,1529.22,14850,"2024-09-25 00:00:00","2024-09-25 00:00:00","material        ","Misc","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62702,51277   ,487688  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",55.67,55.67,1529.22,14850,"2024-09-25 00:00:00","2024-09-26 00:00:00","material        ","Misc","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
64278,51277   ,487688  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",408.91,408.91,1529.22,14850,"2024-09-25 00:00:00","2025-01-08 00:00:00","material        ","Misc","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62587,51279   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",2495.42,2495.42,2495.42,0,"2024-09-25 00:00:00","2024-09-25 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62593,51283   ,,"fww         ","F.W. Webb Company",1,"Boiler-COGS",180.04,180.04,213.89,0,"2024-09-25 00:00:00","2024-09-26 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62925,51283   ,,"fww         ","F.W. Webb Company",1,"Boiler-COGS",33.85,33.85,213.89,0,"2024-09-25 00:00:00","2024-10-15 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62594,51284   ,503973  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",1996,1996,1996,2250,"2024-09-25 00:00:00","2024-11-01 00:00:00","material        ","Misc","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","2024-03-01 00:00:00","2025-05-01 00:00:00"
62597,51285   ,504149  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",329.73,329.73,329.73,1476.2,"2024-09-26 00:00:00","2024-09-26 00:00:00","material        ",504149,"AUDUBON PROPERTY GROUP LLC, 540 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62604,51286   ,,"cro1        ","CROWN JANITORIAL",72,"CoOp-Inventory",2.04,146.88,146.64,0,"2024-09-26 00:00:00","2024-09-13 00:00:00","20-00500        ","Bulbs, 75W, Frost White",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62607,51288   ,,"ace12       ","Costello's Ace Hardware",20,"Maintenance-Inventory",109.95,2199,2238,0,"2024-09-26 00:00:00","2024-09-26 00:00:00","30-00820        ","Paint, Super Hide Zero Semi-Gloss, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62608,51289   ,504465  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",490,490,490,563.5,"2024-09-26 00:00:00","2024-10-15 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 990 LEGGETT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62609,51290   ,502195  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",76.49,76.49,76.49,12392.87,"2024-09-27 00:00:00","2024-09-27 00:00:00","10-00450        ","Slab Door, 24 x 80","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62610,51291   ,502195  ,"rit1        ","RITZ PAINT",5,"Maintenance-COGS",24,120,168,12392.87,"2024-09-27 00:00:00","2024-09-27 00:00:00","30-00750        ","Paint, Primer Latex, 1-gallon","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62611,51291   ,502195  ,"rit1        ","RITZ PAINT",4,"Maintenance-COGS",12,48,168,12392.87,"2024-09-27 00:00:00","2024-09-27 00:00:00","35-00290        ","Spray Cans","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62615,51293   ,504217  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",656.52,656.52,874.27,2570,"2024-09-27 00:00:00","2024-09-27 00:00:00","material        ",504217,"CENTRAL HARLEM M.H.A HDFC, 201 WEST 144TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
62616,51294   ,503670  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",892.78,892.78,892.78,4295,"2024-09-27 00:00:00","2024-09-27 00:00:00","material        ",503670,"AUREA DEVELOPMENT LLC, 582-584 UNION AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62617,51295   ,504632  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",250,250,250,303.35,"2024-09-27 00:00:00","2024-10-18 00:00:00","material        ","Misc","HOEWOOD POINT DEVELOPMENT LLC, 1023 LONGWOOD AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62619,51296   ,504619  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",162.31,162.31,162.31,1214.96,"2024-09-27 00:00:00","2024-09-30 00:00:00","material        ",504619,"Aquinas Deacon Juan Santos HDFC	, 975 East Tremont Ave/2060 Crotona Ave","2024-03-01 00:00:00","2025-05-01 00:00:00"
62626,51301   ,504723  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",244.33,244.33,244.33,567.95,"2024-09-30 00:00:00","2024-09-30 00:00:00","material        ",504723,"631 ASSOCIATES LLC, 631 WEST 152 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
62627,51302   ,504595  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",165.22,165.22,165.22,964.05,"2024-09-30 00:00:00","2024-10-01 00:00:00","material        ",504595,"651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","2024-03-01 00:00:00","2025-05-01 00:00:00"
62628,51303   ,503201  ,"cen1        ","Century Maintenance",1,"Canceled",100,100,100,1203,"2024-09-30 00:00:00",,"material        ","Misc","PROSPECT DEVELOPMENT GROUP L.P, 1420 PROSPECT AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62629,51304   ,487698  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",6668.1,6668.1,6668.1,83725.5,"2024-09-30 00:00:00","2024-10-01 00:00:00","material        ","Misc","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62666,51308   ,504629  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",125.1,125.1,125.1,2500,"2024-09-30 00:00:00","2024-10-01 00:00:00","material        ","Misc","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
62667,51309   ,504576  ,"cen1        ","Century Maintenance",2,"Maintenance-COGS",76.49,152.98,152.98,2572.9,"2024-10-01 00:00:00","2024-10-01 00:00:00","10-00450        ","Slab Door, 24 x 80","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 990 LEGGETT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
62669,51311   ,,"cen1        ","Century Maintenance",25,"Maintenance-COGS",24.99,624.75,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","10-04100        ","Sheetrock, Green 1/2''",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62670,51311   ,,"cen1        ","Century Maintenance",15,"Maintenance-COGS",19.79,296.85,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","10-04200        ","Sheetrock, White 1/2""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62671,51311   ,,"cen1        ","Century Maintenance",20,"Maintenance-COGS",23.5,470,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","50-00500        ","Sheetrock, Wonderboard 1/2""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62672,51311   ,,"cen1        ","Century Maintenance",15,"Maintenance-COGS",14.99,224.85,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","30-01100        ","Plaster, White, 25lb bag",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62673,51311   ,,"cen1        ","Century Maintenance",10,"Maintenance-COGS",19.79,197.9,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","50-00650        ","Thinset (50lb Bag)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62674,51311   ,,"cen1        ","Century Maintenance",15,"Maintenance-COGS",27.89,418.35,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","50-00660        ","Thinset, KWIKSET (25lb Bag)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62675,51311   ,,"cen1        ","Century Maintenance",48,"Maintenance-COGS",22.99,1103.52,7144.83,0,"2024-10-01 00:00:00","2024-10-02 00:00:00","30-00100        ","Compound, Joint, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
